,entity,gender
15065,Адолф ,m
15066,Юг дьо Вермандоа,m
15067,Чарлз Сийлсфилд,m
15068,Бернхард Беро III фон Рехберг,m
15069,Йохан III Грюнвалдер,m
15070,Димитър Манов,m
15071,Йохан III ,m
15072,Луиджи Галвани,m
15073,Зигизмунд фон Ламберг,m
15074,Йохан Лудвиг Крапф,m
15075,Беатрис Прованска,f
15076,Джон Уилкс Бут,f
15077,Иван Глигов,m
15078,Рудолф Антон фон Алвенслебен,m
15079,Йохан II фон Хенеберг-Шлойзинген,m
15080,Хайнрих I фон Бланкенбург-Регенщайн,m
15081,Ефрем Каранов,m
15082,Агнес фон Марк,f
15083,Ахмед Хилми от Пловдив,m
15084,Вилхелм Хайнрих ,m
15085,Курт Айзнер,m
15086,Джейкъб Пъркинс,m
15087,Кирил VII Константинополски,m
15088,Исак Комнин ,m
15089,Валрам фон Фалкенбург,m
15090,Хюстън Стюарт Чембърлейн,m
15091,Стамат Танчев,m
15092,Конрад I ,m
15093,Франц Ксавер фон Монфор,m
15094,Анна д’Есте,f
15095,Атанас Михайлов ,f
15096,Юлиус III фон Хардег,m
15097,Шандор Ференци,m
15098,Георг Албрехт I фон Ербах,m
15099,Иван Крилов,m
15100,Друз Цезар,m
15101,Екатерини Карадза,m
15102,Фридрих Вилхелм ,m
15103,София Луиза фон Мекленбург-Шверин,f
15104,Ернст Лудвиг I ,m
15105,Алексей Толстой ,m
15106,Атанас Дебърски,m
15107,Риналдо д'Есте ,m
15108,Аделхайд фон Марк,f
15109,Григор Георгиев Зверката,m
15110,Петър Огнянов,m
15111,Вера Попова,f
15112,Бусо V фон дер Асебург,m
15113,Константинос Кумас,m
15114,Марко Симеонов,m
15115,Димитър Битраков,m
15116,Николаос Коляс,m
15117,Вилхелм Александер фон Дона-Шлодиен,m
15118,Франсоа дьо Шаторено,m
15119,Георг Вилхелм фон Хопфгартен,m
15120,Елизабет фон Брауншвайг-Грубенхаген,f
15121,Радослав Каменов,m
15122,Йохан V фон Крихинген,m
15123,Александер Фредро,m
15124,Гней Клавдий Север ,m
15125,Отомар Розенбах,m
15126,Лолия Павлина,f
15127,Волфганг фон Льовенщайн,m
15128,Адам Йежи Чарториски,m
15129,Йероним Пражки,m
15130,Барбара фон Бранденбург-Ансбах-Кулмбах,f
15131,Фердинанда Хенриета фон Щолберг-Гедерн,f
15132,Карел Махан,m
15133,Михаил Кънчев,m
15134,Кирана Солунска,f
15135,Арап Нако Станишев,m
15136,Павел Стоянов,m
15137,Валдемар II ,m
15138,Едуард Зюс,m
15139,Макс Брух,m
15140,Филип Лудвиг II ,m
15141,Мари д'Анжу,f
15142,Йоан XXII,m
15143,Анастас Гаврилов,m
15144,Хайдут Велко,m
15145,Ванета Тоски,f
15146,Казимир Местр,m
15147,Емануил Джуджев,m
15148,Джон I Бейлиъл,m
15149,Христо Цанев Карлуковски,m
15150,Волфганг II фон Льовенщайн,m
15151,Мария Тереза Австрийска-Есте ,f
15152,Франц Леополд фон Залм-Нойбург,m
15153,Пшемисъл II,m
15154,Ото Хайнрих ,m
15155,Доротея фон Золмс-Лаубах ,f
15156,Йозеф Хиларий Екхел,m
15157,Гней Папирий Елиан,m
15158,Хелена Шарлота София фон Сайн-Витгенщайн-Берлебург,f
15159,Уилям Пит-старши,m
15160,Йохан Филип фон Ламберг ,m
15161,Стефан Веркович,m
15162,Карл Анселм фон Йотинген-Валерщайн,m
15163,Сванте Август Арениус,m
15164,Хасан Бедри паша Манастърлъ,m
15165,Балдвин ,m
15166,Джузепе Креспи,m
15167,Александрос Кондулис,m
15168,Георги Полянов,m
15169,Кристоф фон Хойм,m
15170,Фридрих II ,m
15171,Никола Вълков,m
15172,Георги Раев,m
15173,Милан Несторов,m
15174,Филип Лудвиг ,m
15175,Хелена Емилия фон Золмс-Барут,f
15176,Амалия Саксонска ,f
15177,Фридрих Филип Карл фон Пюклер-Лимпург-Зонтхайм-Шпекфелд,m
15178,Конрад I ,m
15179,Ото Коцебу,m
15180,Гьорче Петров,f
15181,Матилда Баварска ,f
15182,Октав Мирбо,m
15183,Констанция Бениславска,f
15184,Асен Пападопов,m
15185,Бутрос Гали,m
15186,Албрехт V Гьолер фон Равенсбург,m
15187,Фридрих V ,m
15188,Константин Кехайов,m
15189,Каролина Кристина фон Саксония-Айзенах,f
15190,Уилям Пикеринг,m
15191,Шарлота фон Лигница-Бриг,f
15192,Владимир Арсениев,m
15193,Дайсецу Тейтаро Судзуки,m
15194,Ото Нортхаймски,m
15195,Григор Бояджийски,m
15196,Фолквин II фон Шваленберг,m
15197,Христо Занков,m
15198,Пенчо Семов,m
15199,Юлиус Фридрих фон Вюртемберг-Вайлтинген,m
15200,Спас Тричков,m
15201,Никифор Левантаридис,m
15202,Джеймс Паркинсън,m
15203,Иванчо Хаджипенчович,m
15204,Петко Стоянов ,m
15205,Джон Кийтс,m
15206,Йохан IX фон Хорн,m
15207,Йохан III фон Ортенбург,m
15208,Георги Икономов ,m
15209,Димитър Константинов,m
15210,Фридрих Вилхелм фон Изенбург-Бюдинген,m
15211,Георг Ернст фон дер Шуленбург,m
15212,Чарлс Бейкър ,m
15213,Хайнрих XX ,m
15214,Алфред Нобел,m
15215,Василий Бугор,m
15216,Тихо Обретенов,m
15217,Джовани Долфино,m
15218,Мария фон Ербах,f
15219,Виктор Григорович,m
15220,Ангел Поповчев,m
15221,Айзък Шелби,m
15222,Джеймс Улф,m
15223,Милош Станишев ,m
15224,Ян Щолцман,m
15225,Франц Миклошич,m
15226,Карл фон Хоенлое-Лангенбург,m
15227,Албрехт VI ,m
15228,Херман II ,m
15229,Васил Кутинчев,m
15230,Енрике Гранадос,m
15231,Джовани Бернардино Азолино,m
15232,Исав де Бунделмонти,m
15233,Георгиос Перифанос,m
15234,Любомир Милетич,m
15235,Фредерик Ялмар Йохансен,m
15236,Бенедикт XIV,m
15237,Йохан Непомук фон Рехберг,m
15238,Лоренцо ди Пиерфранческо Медичи,m
15239,Джузепе Ачерби,m
15240,Адолф Кетле,m
15241,Елизабет София фон Саксония-Алтенбург,f
15242,Валпурга Йохана фон Вид,f
15243,Петър Гайков,m
15244,Мориц Казимир I ,m
15245,Адолф Офервег,m
15246,Фридрих II ,m
15247,Вернер фон дер Шуленбург-Волфсбург,m
15248,Стефан Славчев,m
15249,Августа фон Саксония-Майнинген,f
15250,Стефан Батори,m
15251,Джеймс Уедъл,m
15252,Ото Вагнер,m
15253,София фон Олденбург,f
15254,Александър Лаговски,m
15255,Атанас Градоборлията,m
15256,Пиер Шодерло дьо Лакло,m
15257,Матилда Фландърска,f
15258,Филип Конрад фон Бентхайм-Щайнфурт,m
15259,Матия Губец,m
15260,Хайнрих I ,m
15261,Христо Манолов ,m
15262,Самуил I Ханджери,m
15263,Франц Албрехт фон Рехберг,m
15264,Ханс Шак фон Брокдорф,m
15265,Бернхард I фон Попенбург-Шпигелберг,m
15266,Ейза Григс Кандлер,m
15267,Албрехт III фон Глайхен-Тонна,m
15268,Ерих фон Брауншвайг-Грубенхаген,m
15269,Йосиф Манзурски,m
15270,Александър Афанасиев,m
15271,Арно Холц,m
15272,Сузана Йохана фон Йотинген,f
15273,Цезар Кюи,m
15274,Давид IV Строителя,m
15275,Димитриос Викелас,m
15276,Агнес ,f
15277,Витория Фарнезе,f
15278,Георги Попов ,m
15279,Иван Пенев ,m
15280,Атанас Кошничаров,m
15281,Иван Георгов,m
15282,Никола Вучков ,m
15283,Огюст-Александър Дюкро,m
15284,Дийн Уолстънхолм,m
15285,Михал Корибут,m
15286,Михаил I ,m
15287,Лудвиг фон Цинцендорф,m
15288,Друзила ,f
15289,Анна София фон Пфалц-Зулбах,f
15290,Хайнрих XXV ,m
15291,Фридрих фон Золмс-Рьоделхайм-Асенхайм ,m
15292,Захарий Доспевски,m
15293,Атанас Ченгелев,m
15294,Никола Христич,m
15295,Август Шльоцер,m
15296,Никодим Андреу,m
15297,Агатангел Константинидис,m
15298,Лъв XI,m
15299,Тупак Амару II,m
15300,Димитър Маринов ,m
15301,Филип Чакъров,m
15302,Николаус ,m
15303,Гай Светоний Павлин,m
15304,Октавиан Секундус Фугер,m
15305,Кузман Попдимитров,m
15306,Карл Бенц,m
15307,Серафим Парталев,m
15308,Дитрих III фон Аре-Хохщаден,m
15309,Пий II,m
15310,Боне Баев,m
15311,Гертруда фон Зулцбах,f
15312,Клод Валоа,m
15313,Карл Фердинанд Браун,m
15314,Миколай Рей,m
15315,Герхард Дьонхоф ,m
15316,Фридрих Кристиан фон Цинцендорф-Потендорф,m
15317,Мария фон Лайнинген-Вестербург,f
15318,Хуго II ,m
15319,Фердинандо Медичи ,m
15320,Георги Настев ,m
15321,Елеонора Мария фон Анхалт-Бернбург,f
15322,Марк-Емил Руше,m
15323,Ерик XII,m
15324,Мария Юрич Загорка,f
15325,Анна фон Хесен-Филипстал-Бархфелд,f
15326,Рудолф I фон Брегенц,m
15327,Мария Елизабет фон Турн и Таксис,f
15328,София Ангелика фон Вюртемберг-Оелс,f
15329,Пиер Луи Дюлон,m
15330,Георги Добринович,m
15331,Елизабета Мария Сфорца,f
15332,Йохан I ,m
15333,Алберт фон Тьоринг-Щайн,m
15334,Ото IV ,m
15335,Фридрих Лудвиг ,m
15336,Йохан Йоаким Кванц,m
15337,Лев Иванов,m
15338,Никола Вълканов,m
15339,Хаим Аврам Еструмса,m
15340,Самюъл Колт,m
15341,Армин Хегедюш,m
15342,Димитър Греков,m
15343,Васил Крапчев,m
15344,Филип IV ,m
15345,Максим Горки,f
15346,Мейджи,m
15347,Михаил Герасков,m
15348,Нагарджуна,m
15349,Гюстав Курбе,m
15350,Христо Пулеков,m
15351,Волрад V фон Валдек,m
15352,Йохан Фридрих Шенк фон Щауфенберг,m
15353,Емил Гале,m
15354,Йован Довезенски,m
15355,Карл Валрад Вилхелм фон Салм-Грумбах,m
15356,Али паша Янински,m
15357,Ной Ноев,m
15358,Юзеф Халер,m
15359,Филип II ,m
15360,Вилхелм фон Хоенау,m
15361,Карл Франц фон Неселроде-Ересхофен,m
15362,Кристоф ,m
15363,Мария Амалия Австрийска ,f
15364,Йоаким III Берски и Негушки,m
15365,Вилхелм фон Хайдек,m
15366,Жозефин Лойхтенбергска,f
15367,Лазар Петрович,m
15368,Маргарита Гонзага ,f
15369,Хайнрих фон Тане,m
15370,Андреа Дандоло,m
15371,Лоренцо Медичи,m
15372,Карл Лаутербах,m
15373,Ради Гьокчеренлиев,m
15374,Лудвиг II ,m
15375,Андрей Горчаков,m
15376,Петко Клисуров,m
15377,Манфред II ,m
15378,Павел Дуков,m
15379,Виктор Гриняр,m
15380,Амалия фон Пфалц,f
15381,Джон Бойд Дънлоп,m
15382,Христо Максимов,m
15383,Христо Иванов ,m
15384,Нешо Бончев,m
15385,Петър Драганов,m
15386,Ансо дьо Кайо,m
15387,Диоген Лаерций,m
15388,Бено Хайнрих Лудвиг Витцтум фон Екщедт,m
15389,Клариче Орсини,f
15390,Фернан Кнопф,m
15391,Кирил Боянов ,m
15392,Уилард Гибс,m
15393,Урбан VI,m
15394,Димитър Сливенски,m
15395,Луиза фон Щолберг-Гедерн ,f
15396,Катарина фон Вид,f
15397,Артур Сен-Леон,m
15398,Ото Лилиентал,m
15399,Елизабет Магдалена фон Хесен-Дармщат,f
15400,Никола Бацаров,m
15401,Рупрехт ,m
15402,Астерьос Зурбас,m
15403,Васил Манчов,m
15404,Максимилиан фон Крайлсхайм,m
15405,Рупрехт II ,m
15406,Иван Сарафов,m
15407,Анастас Башев,m
15408,Хенри Фицрой,m
15409,Георг I фон Шьонбург-Глаухау,m
15410,Умар Тал,m
15411,Георг Зигмунд фон Траутмансдорф-Вайнсберг,m
15412,Вилхелм Хиацинт ,m
15413,Димитър Молеров ,m
15414,Херман Зудерман,m
15415,Никола Еничерев,m
15416,Сотир Антониади,m
15417,Франчишек Сокулски,m
15418,Фридрих Вилхелм Бесел,m
15419,Франческо ди Фердинандо Медичи ,m
15420,Фридрих Вилхелм Кристиан Август ,m
15421,Константин ,m
15422,Маргарита Савойска-Ахая ,f
15423,Отон I Гръцки,m
15424,Йоанис Аврасоглу,m
15425,Фридрих фон Баден-Дурлах,m
15426,Фридрих Август фон Ербах-Фюрстенау,m
15427,Хенриета Доротея фон Хесен-Дармщат,f
15428,Димитър Гърданов,m
15429,Франсиско де Сурбаран,m
15430,Георги Генджев,m
15431,Емануел Лебрехт ,m
15432,Гаврил Георгиев,m
15433,Себастиян де Белалкасар,m
15434,Карл Фердинанд Австрийски,m
15435,Рене Френска,f
15436,Херман фон Висман,m
15437,Джами,m
15438,Дитрих I/III ,m
15439,Мирчо Стоянов,m
15440,Полихрон Нейчев,m
15441,Мария Елизабет фон Валдек-Айзенберг,f
15442,Симоне дей Крочифиси,m
15443,Франческо Петрарка,m
15444,Адолф I ,m
15445,Димитър Кудоглу,m
15446,Вилхелм II ,m
15447,Агрипина Младша,f
15448,София Албертина фон Ербах-Ербах,f
15449,Зигфрид фон Хомбург,m
15450,Дионисий Ставридис,m
15451,Георги Димов Гюруджуклията,m
15452,Константин Микрулис,m
15453,Хайнрих ,m
15454,Иван Василев ,m
15455,Марин Тихчев,m
15456,Кристиана Вилхелмина фон Сакс-Айзенах,f
15457,Дитрих Луф I ,m
15458,Хайнрих I ,m
15459,Паоло Тосканели,m
15460,Уилям Хенри,m
15461,Цоньо Калчев,m
15462,Люсиен Леви-Брюл,m
15463,Йоанис Папавасилиу,m
15464,Йохан Вилхелм Краузе,m
15465,Йоханес Роте,m
15466,Йордан Кършовски,m
15467,Димитър Фурнаджиев,m
15468,Хайнрих LV ,m
15469,Циенлун,m
15470,Едуард Дженър,m
15471,Никола Попов ,m
15472,Густав фон Зайн-Витгенщайн-Хоенщайн,m
15473,Александър Хаджирусет,m
15474,Мария Каролина Шарлота фон Ингенхайм,f
15475,Филип Фердинанд фон Лимбург-Щирум,m
15476,Никола Табаков,m
15477,Марко Поптърпов,m
15478,Жорж Албер Буланже,m
15479,Лудвиг Крафт фон Насау-Саарбрюкен,m
15480,Хайнрих III Салм,m
15481,Магнус VII,m
15482,Адолф ,m
15483,Спиро Джеров,m
15484,Али Саиб паша Гюрчю,m
15485,Клара фон Саксония-Лауенбург,f
15486,Георг Йохан I ,m
15487,Бартоломю Робъртс,m
15488,Йохана ван Гог,m
15489,Тадеа Висконти,f
15490,Джон Бенбоу,m
15491,Фриц Рихард Шаудин,m
15492,Джанбатиста Бенедети,m
15493,Пертевниял валиде султан,m
15494,Луи Фьойле,m
15495,Димитър Лютаков,m
15496,Паола Гонзага ,f
15497,Шарл Месие,m
15498,Огюстен Френел,m
15499,Господин Ангелов,m
15500,Фриц Хофман-Ла Рош,m
15501,Анна Елеонора фон Хесен-Дармщат,f
15502,Кристоф Карл фон Бюлов,m
15503,Йосиф Багери,m
15504,Исак паша,m
15505,Свен Хедин,m
15506,Кристиан Ернст Херман фон Щолберг-Вернигероде,m
15507,Георг фон Витцтум-Екщедт,m
15508,Хайнрих I Роус-Оберграйц,m
15509,Фридрих II ,m
15510,Маргарета фон Пфалц-Мозбах,f
15511,Анна фон Олденбург ,f
15512,Барним III ,m
15513,Чарлз Шерингтън,m
15514,Жан Клуе,m
15515,Алиса Сакс-Кобург-Готска,f
15516,Йохан II Бернули,m
15517,Арнолд Йост фон Бентхайм-Текленбург,m
15518,Еберхард фон Щолберг-Вернигероде,m
15519,Иван Шувалов,m
15520,Михай Еминеску,m
15521,Александер ,m
15522,Петър Безруч,m
15523,Йордан Янчулев,m
15524,Алексей Федченко,m
15525,Антон Детлоф фон Шверин,m
15526,Ото I ,m
15527,Русудан Багратиони ,m
15528,Йохан Йозеф Вилхелм фон Вурмбранд-Щупах,m
15529,Алфонс дьо Ламартин,m
15530,Бернхард III фон Еберщайн,m
15531,Юний Рести,m
15532,Филип Адолф фон Еренберг,m
15533,Давид Щраус,m
15534,Фриц Прегъл,m
15535,Никола Симов,m
15536,Видунас,m
15537,Миколаш Алеш,m
15538,Джовани I Бентивольо,m
15539,Ян Неруда,m
15540,Едуард фон Бьом-Ермоли,f
15541,Доротей Схолариос,m
15542,Лека Дукагини,m
15543,Амедей VI Савойски,m
15544,Петру III Церцел,m
15545,Иван Буров,m
15546,Франсоа Вийон,m
15547,Хайнрих ,m
15548,Олаф III,m
15549,Катарина фон Баден,f
15550,Ида Булонска,f
15551,Тинторето,m
15552,Павел II,m
15553,Андрей Анастасов,m
15554,Ибрахим паша Паргалъ,m
15555,Болко фон Хохберг,m
15556,Елизабет фон Вюртемберг ,f
15557,Дитрих I от Холандия,m
15558,Хартман фон Андлау,m
15559,Санчо III ,m
15560,Владислав Реймонт,m
15561,Хендрик I ,m
15562,Гюнтер IV фон Мансфелд-Фордерорт,m
15563,Андрю Джонсън,m
15564,Фридрих Лудвиг фон Кастел-Рюденхаузен,m
15565,Фридрих Карл Фердинанд ,m
15566,Стоян Сарийски,m
15567,Нанчо Попович,m
15568,Хайнрих Вилхелм фон Золмс-Вилденфелс,m
15569,Ибн Халдун,m
15570,Йозеф Карл ,m
15571,Анна фон Изенбург,f
15572,Луитполд Баварски,m
15573,Лоренцо ди Креди,m
15574,Гунхилда Датска,f
15575,Виктор Пожежински,m
15576,Хайнрих Вилхелм Олберс,m
15577,Йохан Хайнрих Вилхелм Тишбайн,m
15578,Митрофан Критопулос,m
15579,Лудвиг II фон Изенбург,m
15580,Йохан Фридрих фон Хоенлое-Йоринген,m
15581,Каспар Дьонхоф,m
15582,Михаил Псел,m
15583,Ашер Гинсберг,m
15584,Елизабет фон Ербах ,f
15585,Самуел фон Валдек,m
15586,Саид Найдени,m
15587,Маргарета фон Золмс-Браунфелс,f
15588,Лоренцо Бернардо,m
15589,Карл III Вилхелм ,m
15590,Ернст Мах,m
15591,Арман-Еманюел дю Плеси дьо Ришельо,m
15592,Атанасий Кирхер,m
15593,Пол Ривиър,m
15594,Хайнрих III фон Цвайбрюкен-Еберщайн,m
15595,Николай Карамзин,m
15596,Фридрих Тута,m
15597,Кристоф фон Верденберг-Хайлигенберг,m
15598,Волтер,m
15599,Фридрих Август I ,m
15600,Константин XI Палеолог,m
15601,Иван Петрович Богданов,m
15602,Йохана Хидлер,m
15603,Волфганг Георг Фридрих фон Пфалц-Нойбург,m
15604,Карлош Сейшаш,m
15605,Луиза Ройс цу Грайц,f
15606,Златан Бойкикев,m
15607,Шарл II д'Алансон,m
15608,Никодим Константинидис ,m
15609,Нотгер Вилхелм фон Йотинген-Катценщайн,m
15610,Улрих фон Зулц,m
15611,Еманюел Сийес,m
15612,Станиш Наков,m
15613,Феофан Прокопович,m
15614,Якоб III фон Баден-Хахберг,m
15615,Виктор Бабеш,m
15616,Силвестро Валиеро,m
15617,Руша Чопова,f
15618,Елена Груба,f
15619,Димитър Златаров,m
15620,Йохан Казимир фон Изенбург-Бюдинген,m
15621,Йоан Ангел,m
15622,Вилхелм фон Ауершперг,m
15623,Артър Ракъм,m
15624,Балтазар ,m
15625,Алекси Хаджиниколов,m
15626,София Елизабет фон Бранденбург,f
15627,Ричард Франсис Бъртън,m
15628,Августа Магдалена фон Хесен-Дармщат,f
15629,Владимир Бояджиев,m
15630,Ойген Цинтграф,m
15631,Хрисант Рашов,m
15632,Стилиян Ковачев,m
15633,Дионисий Фурноаграфиот,m
15634,Анти Аарне,m
15635,Павел Чупаров,m
15636,Лудвиг III ,m
15637,Стоян Калоянов ,m
15638,Уошингтън Ървинг,m
15639,Леоне Строци,m
15640,Аристид Дамянов,m
15641,Йохан Казимир фон Лайнинген-Вестербург,m
15642,Хайнрих ,m
15643,Кажимеж II Справедливи,m
15644,София фон Дьонхоф,f
15645,Йохан фон Бранденбург-Ансбах,m
15646,Кристиан ,m
15647,Никола Жеков,m
15648,Яни Таушанов,m
15649,Хаджи Вълчо,m
15650,Дионис фон Шеленберг,m
15651,Угедей хан,m
15652,Магдалена Катарина фон Пфалц-Цвайбрюкен,m
15653,Марко Барбариго,m
15654,Вилхелм IV ,m
15655,Александър Рода Рода,f
15656,Александра Георгиевна,m
15657,Хайнрих фон Труендинген,m
15658,Луиза фон Шлезвиг-Холщайн-Зондербург-Бек,f
15659,Йохан VI фон Щархемберг,m
15660,Атанас Каишев,m
15661,Хелена фон Валдбург,f
15662,Джорджо де Бунделмонти,m
15663,София фон Саксония-Хилдбургхаузен,f
15664,Васил Делов,m
15665,Тодор Филипов,m
15666,Иван Пищийски,m
15667,Рупрехт фон Пфалц ,m
15668,Мария I Тюдор,f
15669,Христо Стоев ,m
15670,Васил Сърбаков,m
15671,Анна Саксонска ,f
15672,Али бей Михалоглу,m
15673,Амалия фон Насау-Диц,f
15674,Томас Уолси,m
15675,Август фон Рехберг,m
15676,Лазар Банянски,m
15677,Йохан Зигизмунд фон Тун и Хоенщайн,m
15678,Теоклит Хадзипанайоту,m
15679,Йосиф Пелагонийски,m
15680,Ернст Рюдигер фон Щархемберг,m
15681,Михаил Станюкович,m
15682,Вилхелм Фридрих фон Вид,m
15683,Карл Август фон Харденберг,m
15684,Димитър Кенков,m
15685,Фридрих Александер фон Дона-Шлобитен,m
15686,Ставри Андреев,m
15687,Амалия-Августа Баварска,f
15688,Батиста Малатеста,f
15689,Александер II фон Велен,m
15690,Самюъл Кромптън,m
15691,Марино Дзорци,m
15692,Хенри Ървинг,f
15693,Пере Борел дел Казо,m
15694,Димитър Буров,m
15695,Адолф фон Ауершперг,m
15696,Зафир Белев,m
15697,Николай Фредерик Северин Грюндвиг,m
15698,Алекса Стоилков,m
15699,Хайнрих Лъв,m
15700,Рупрехт VII ,m
15701,Рашо Георгиев,m
15702,Матиас ,m
15703,Чарлз Монтагю,m
15704,Йохан Георг I фон Золмс-Лаубах,m
15705,Павел Ковалевски,m
15706,Кирил Кирилов ,m
15707,Йохана Магдалена фон Ханау,f
15708,Фридрих Фердинанд фон Вюртемберг-Вайлтинген,m
15709,Соломон ибн Габирол,m
15710,Шарлота Вилхелмина фон Анхалт-Бернбург,f
15711,Кунигунда фон Билщайн,f
15712,Александра Фьодоровна ,f
15713,Валпургис фон Ербах,f
15714,Джон Огъстъс Рьоблинг,m
15715,Шарлота Мария фон Саксония-Йена,f
15716,Антоан Бурдел,m
15717,Ризо Панев,m
15718,Паул Мачи,m
15719,Пахомий Рилски,m
15720,Петър Сапунов,m
15721,Хедвиг София фон Липе-Браке,f
15722,Карл фон Мартиус,m
15723,Шарл Лотарингски,m
15724,Йохан Кристоф фон Фрайберг,m
15725,Карл Теодор ,m
15726,Вилхелм ,m
15727,Карл ,m
15728,Петър Пенчев ,m
15729,Силвестър Лешочки,m
15730,Винценти Витос,m
15731,Фридрих фон Золмс-Барут ,m
15732,Аристид Бриан,m
15733,Хуго Цьолер,m
15734,Панайотис Емануил,m
15735,Мария фон Гелдерн,f
15736,Улрих V ,m
15737,Тодор Ганчев,m
15738,Яков Янков,m
15739,Велко Думев,m
15740,Милан Радивоев,m
15741,Кристина фон Саксония-Вайсенфелс,f
15742,Наум Руков,m
15743,Йохан Герхард фон Мандершайд-Геролщайн,m
15744,Андон Юруков,m
15745,Жул Дестре,m
15746,Ян Хус,m
15747,Иван Козарев ,m
15748,Александрос Гарполас,m
15749,Фредерик Шватка,m
15750,Алда д’Есте,f
15751,Димитър Щерев ,m
15752,Херман Обрист,m
15753,Петър Алексов,m
15754,Хайнрих XVI Ройс-Плауен-Оберграйц,m
15755,Балбин,m
15756,Константин Леонтиев,m
15757,Августа фон Хановер,f
15758,Еберхард VI фон Неленбург,f
15759,Филис Уитли,f
15760,Вилхелмина Кристина фон Саксония-Ваймар,f
15761,Фридрих Карл Йозеф фон Валдбург-Волфег-Валдзее,m
15762,Анастасия фон Изенбург-Браунсберг-Вид,f
15763,Антон II фон Олденбург,m
15764,Байо Пивлянин,m
15765,Божидар Вукович,m
15766,Мустафа IV,m
15767,Михаил Иванов ,m
15768,Едуард Лиър,m
15769,Енрике II ,m
15770,Джоузеф Листър,m
15771,Пиер-Огюст Реноар,m
15772,Юлий III,m
15773,Маргерита Медичи,f
15774,Георг Албрехт фон Бранденбург,m
15775,Зигмунд Фройд,m
15776,Йохан V ,m
15777,Андон Китанов,m
15778,Марк Юлий Александър,m
15779,Святополк II,m
15780,Мауро Джулиани,m
15781,Елизабет Блекуел,f
15782,Валери Еляш-Раджиковски,m
15783,Ида Лотарингска,f
15784,Херман фон Салм,m
15785,Ян Хевелий,m
15786,Даниел Дуранти,m
15787,Контесина Медичи,f
15788,Йохан V ,m
15789,Георги Шагунов,m
15790,Анна Бохемска,f
15791,Фридрих Вилхелм ,m
15792,Педро Алвариш Кабрал,m
15793,Виторио Алфиери,m
15794,Вилхелм III фон Хенеберг-Шлойзинген,m
15795,София Доротея фон Вюртемберг-Нойенщат,f
15796,Зигфрид I ,m
15797,Гоно Янев,m
15798,Стефан Дедов,f
15799,Манол Иванов,m
15800,Рудолф Август ,m
15801,Кристиан Гюнтер фон дер Шуленбург,m
15802,Хайнрих VI фон Флекенщайн,m
15803,Мария Медичи,f
15804,Дюсум Кхиенпа,m
15805,Йоханес фон Винтертур,m
15806,Ахац фон дер Шуленбург,m
15807,Алфред Петрелиус,m
15808,Баба Новак,m
15809,Карл фон Хесен-Касел,m
15810,Джон Харисън,m
15811,Ернст фон Дехен,m
15812,Карл фон Мюлер,m
15813,Джон Диър,m
15814,Санчо д’Албуркерке,m
15815,Николай Овсяни,m
15816,Бернхард Варениус,m
15817,Кристиан Албрехт фон Дона,m
15818,Кристиан Август ,m
15819,Спиридон Ганев,m
15820,Витория Колона,m
15821,Джеймс Чърчуорд,m
15822,Конрад II фон Бабенберг,m
15823,Георг Йохан II ,m
15824,Филип фон Щокхайм,m
15825,Джоузеф Грималди,f
15826,Давид Конфорте,m
15827,Хелена фон Хоенцолерн,f
15828,София Хотек,m
15829,Стендал,m
15830,Махфируз Хатидже Султан,m
15831,Виктоар Бурбон-Френска,f
15832,Айше Хатун,m
15833,Георг I фон Кастел,m
15834,Константинос Кавафис,m
15835,Трайче Доревски,m
15836,Вилхелм ,m
15837,Панос Зидрос,m
15838,Вилхелм I ,m
15839,Недко Каблешков,m
15840,Теодор Момзен,m
15841,Клотилда фон Саксония-Кобург и Гота,f
15842,Никола Михайловски,m
15843,Хартвиг I фон Щаде,m
15844,Трайче Христов,m
15845,Гебхард XXVIII фон Алвенслебен,m
15846,Ибрахим Дервиш паша Ловчалъ,m
15847,Георги Боковала,m
15848,Йохан Ернст IV ,m
15849,Мария фон Шварценберг,f
15850,Барбара Елеонора фон Золмс-Барут,f
15851,Кристоф Глук,m
15852,Фьодор Шостак,m
15853,Луис де Москосо,m
15854,Янко Мишо,m
15855,Стефан Радослав,m
15856,Александър Иностранцев,m
15857,Крафт VI ,m
15858,Алфонсо IV д’Есте,m
15859,Йохана Баварска ,f
15860,Козма Антонов,m
15861,Бернхард III фон Вьолпе,m
15862,Чарлс Франсис Ричардсън,m
15863,Фридрих Карл Колб фон Вартенберг,m
15864,Никифор Вриений,m
15865,Йоан II Кипърски,m
15866,Димитър Кидон,m
15867,Теодор Синадин,m
15868,Мария от Източна Фризия,f
15869,Георг Ото фон Роденщайн,m
15870,Алвизе Контарини,m
15871,Ищван ,m
15872,Джеймс Едуард Александър,m
15873,Густав Шваб,m
15874,Карл Роберт Щирлин,m
15875,Гуидобалдо да Монтефелтро,m
15876,Фридрих IV ,m
15877,Дитрих фон Геминген ,m
15878,Георги Сарафов,m
15879,Никола дьо Катина,m
15880,Лудвиг II ,m
15881,Матилда дьо Дамартен,m
15882,Данаил Николаев,m
15883,Владимир Доброволски,m
15884,Георгиос Филипопулос,m
15885,Ото Виктор I фон Шьонбург,m
15886,Маргарет Тюдор,f
15887,Фахри Паша,m
15888,Бочо Попов,m
15889,Джон Гонт,m
