,entity,number,gender
1831,SzWSM Kijów,Plur,Masc
1832,Fundacja Porozumienie,Sing,Fem
1833,Akori Gorzów Wielkopolski,Sing,Masc
1834,Grenoble Métropole Hockey 38,Sing,Masc
1835,KKK MOSiR Krosno,Sing,Masc
1836,Espoo Blues,Sing,Masc
1837,Fundacja Instytut na rzecz Kultury Prawnej Ordo Iuris,Sing,Fem
1838,Greenville Swamp Rabbits,Sing,Masc
1839,Fundacja Templetona,Sing,Fem
1840,Polonia Bytom,Sing,Fem
1841,HC Oceláři Trzyniec,Sing,
1842,Znicz Pruszków,Sing,
1843,Augsburger Panther,Sing,Masc
1844,Fundacja Opoka,Sing,Fem
1845,Manglerud Star,Sing,Masc
1846,SCL Tigers,Sing,Fem
1847,Kiekko-Espoo,Sing,Neut
1848,Fundacja „Fundusz Inicjatyw”,Sing,Masc
1849,Czwórka Radom,Sing,Fem
1850,ASJ Soyaux,Sing,Masc
1851,Timbro,,
1852,Tilburg Trappers,Sing,Masc
1853,KS Piaseczno,Sing,Masc
1854,Cisy Nałęczów,Plur,Masc
1855,Polskie Towarzystwo Medycyny Seksualnej,Sing,Fem
1856,Miami Heat,Sing,Masc
1857,Jaworzniacy,Plur,Masc
1858,Polski Komitet Radiowy w Południowej Australii,Sing,Masc
1859,Fundacja Solomona R.,Sing,Fem
1860,Guggenheima,Sing,Fem
1861,LTC Praga,Sing,Masc
1862,Bridgeport Sound Tigers,Sing,Masc
1863,Alba Berlin,Sing,Masc
1864,Instytut Kaszubski,Sing,Masc
1865,W.K.,Sing,Masc
1866,Kellogg Foundation,Sing,Masc
1867,Consumer Financial Protection Bureau,Sing,Masc
1868,KHL Medveščak Zagrzeb,Sing,Masc
1869,Stockton Heat,Sing,Masc
1870,Fundacja Homo Homini,Sing,Fem
1871,Gdańskie Towarzystwo Fotograficzne,Sing,Neut
1872,FC Rosengård,Sing,Masc
1873,Brooklyn Nets,Sing,Masc
1874,Torpedo Niżny Nowogród,Sing,Fem
1875,X PRIZE Foundation,Sing,Fem
1876,Europejska Fundacja Praw Człowieka,Sing,Fem
1877,Centrum Wielokulturowe w Warszawie,Sing,Neut
1878,Zagłębianka Dąbrowa Górnicza,Sing,Fem
1879,Acceleration Studies Foundation,Sing,Masc
1880,Pogoń Prudnik,Sing,Masc
1881,Atlético Madrid Femenino,Sing,Neut
1882,Albany Devils,Sing,Masc
1883,MHK Dinamo Sankt Petersburg,Sing,Masc
1884,Fundacja Komandor,Sing,Fem
1885,HK Liepāja,Sing,Masc
1886,Chilliwack Bruins,Sing,Masc
1887,Portland Fire,Sing,Masc
1888,Fundacja Wro Centrum Sztuki Mediów,Sing,Fem
1889,Samuel Willenberg,Sing,Masc
1890,Lokomotiw Moskwa,Sing,Masc
1891,HC Pardubice,Sing,Masc
1892,Polski Kalendarz Europejski,Sing,Masc
1893,Motor City Cruise,Sing,Masc
1894,Toronto St.,,
1895,Michael’s Majors,Sing,Masc
1896,Lietuvos Rytas Wilno,Sing,Masc
1897,Łuhanoczka Ługańsk,Sing,Fem
1898,HK Mogo,Sing,Masc
1899,Ośrodek Karta,Sing,Masc
1900,Union Łódź,Sing,
1901,Centrum Cyfrowe,Sing,Neut
1902,Fundacja Sułkowskich,Sing,Fem
1903,Progriess Głazow,Sing,Masc
1904,Śląsk Wrocław,Sing,Masc
1905,Real Madryt Femenino,Sing,Masc
1906,Fundacja Theatrum Gedanense,Sing,Fem
1907,Towarzystwo Kultury Polskiej Ziemi Lwowskiej,Sing,Neut
1908,HC Slezan Opava,Sing,Masc
1909,Fundacja Solidarności Międzynarodowej,Sing,Fem
1910,Zwiezda Moskwa,Sing,Fem
1911,Nomad Nur-Sułtan,Sing,Masc
1912,HIFK Hockey,Sing,Masc
1913,Vaasan Sport,Sing,Masc
1914,Florida Everblades,Sing,Masc
1915,Guelph Storm,Sing,Masc
1916,CSP Limoges,Sing,Masc
1917,Milton Keynes Lightning,Sing,Masc
1918,Instytut Nauk Ekonomicznych Polskiej Akademii Nauk,Sing,Masc
1919,Ateks Kijów,Sing,Masc
1920,Moose Jaw Warriors,Sing,Masc
1921,EC Kitzbühel,,
1922,SK Trondheims-Ørn,Sing,Masc
1923,Milicja Robotnicza PPS-WRN,Sing,Fem
1924,HK Temyrtau,Sing,Masc
1925,Centrum Kultury Polskiej na Litwie im.,Sing,Neut
1926,Stanisława Moniuszki,Plur,Neut
1927,Aalborg Pirates,Sing,Masc
1928,Instytut Inicjatyw Pozarządowych,Sing,Masc
1929,Piráti Chomutov,Sing,Masc
1930,Hamburg Towers,Sing,Masc
1931,HK Soczi,Sing,Masc
1932,BK Zaporoże,Sing,Neut
1933,CA Juventus Feminino,Sing,Masc
1934,Wileńska Młodzież Patriotyczna,Sing,Fem
1935,Instytut Wiedzy i Innowacji,Sing,Masc
1936,Fundacja im.,Sing,
1937,Kazimierza Ajdukiewicza na rzecz Rozwoju Nauk Filozoficznych,,
1938,Zagłębie Sosnowiec,Sing,Neut
1939,Górnik Wałbrzych,Sing,Masc
1940,Polskie Lekarskie Towarzystwo Radiologiczne,Sing,Neut
1941,CB Estudiantes,Sing,Masc
1942,Porin Ässät,Sing,Masc
1943,HK Charków,Sing,Masc
1944,Providence Bruins,Sing,Masc
1945,Galatasaray SK,Sing,Masc
1946,Kolbotn Idrettslag,Sing,Masc
1947,Kazakmys Sätbajew,Sing,Masc
1948,Stowarzyszenie Dziennikarzy PRL,Sing,Masc
1949,P.,Sing,
1950,E.I.,Sing,Masc
1951,Rocket,,
1952,Edukacyjna Fundacja im.,Sing,Fem
1953,Romana Czerneckiego,Sing,Masc
1954,CSM Dunărea Galați,Sing,
1955,Fundacja na rzecz Collegium Polonicum,Sing,Fem
1956,Instytut Badania Spraw Międzynarodowych,Sing,Masc
1957,Rouyn-Noranda Huskies,Sing,Fem
1958,Wspólnota Kultury Polskiej,Sing,Fem
1959,GKS Katowice,Sing,Fem
1960,Brygada „Liberte”,Sing,
1961,Indianapolis Olympians,Sing,Masc
1962,HK Spartak Subotica,Sing,Masc
1963,Towarzystwo Miłośników Ziemi Złotoryjskiej,,
1964,Warta Poznań,Sing,
1965,Towarzystwo Instytutu Europy Środkowo-Wschodniej,,
1966,Białoruski Dom w Warszawie,Sing,Masc
1967,HK Trebišov,Sing,Masc
1968,Darüşşafaka S.K.,Sing,Fem
1969,Junist'-SzWSM Czernihów,Sing,Masc
1970,HV71,Sing,Masc
1971,Dornbirner EC,Sing,Masc
1972,Start Katowice,Sing,Masc
1973,Polska Fundacja Morska,Sing,Fem
1974,Fundacja Nasz Wybór,Sing,
1975,Stronnictwo Ludowe,Sing,Neut
1976,Tadeusz Szturm de Sztrem,Sing,Masc
1977,Polskie Stowarzyszenie Pielęgniarek Zawodowych,Sing,Masc
1978,Flimkien għal Ambjent Aħjar,Sing,Masc
1979,Bejbarys Atyrau,Sing,Masc
1980,Polonia 2011 Warszawa,Sing,Fem
1981,Towarzystwo Ochrony Zdrowia Ludności Żydowskiej w Polsce,Sing,Neut
1982,Śląska Izba Aptekarska,Sing,Fem
1983,Spójnia Rzeszów,Sing,Fem
1984,PIT-Radwar,Sing,Masc
1985,MBK Mikołajów,Sing,Masc
1986,São José EC Feminino,Sing,Masc
1987,MKKS Żak Koszalin,Sing,Masc
1988,Revierlöwen Oberhausen,Sing,Masc
1989,Fundacja Studentów i Absolwentów AGH Academica,Sing,Fem
1990,HK Vojvodina Nowy Sad,Sing,Masc
1991,Straubing Tigers,Sing,Masc
1992,Legion Legionowo,Sing,Masc
1993,Nowodworski Foundation,Sing,Masc
1994,Kongsvinger Knights,Sing,Masc
1995,Towarzystwo Miłośników Ziemi Wodzisławskiej,,
1996,Christian Literature Crusade,Sing,Masc
1997,Dynamo Kijów,Plur,Masc
1998,HC Czeskie Budziejowice,Sing,Masc
1999,Boston Bruins,Sing,Masc
2000,Fundacja Republikańska,Sing,Fem
2001,South Bay Lakers,Sing,Masc
2002,EHC Freiburg,Sing,Masc
2003,SMEAG,Sing,Masc
2004,Alivia Onkofundacja,Sing,Fem
2005,Syndykalistyczna Organizacja „Wolność”,Sing,Fem
2006,London Knights,Sing,Masc
2007,MHK Kežmarok,Sing,Masc
2008,Śląsk Wrocław,Sing,Masc
2009,Fundacja Instytut Wydawniczy „Książka i Prasa”,Sing,
2010,Starówka Nowy Sącz,Sing,Fem
2011,Paweł Marek,Sing,Masc
2012,Wirt Għawdex,Sing,Masc
2013,Fundacja Prasowa „Solidarność”,Sing,Fem
2014,PAOK BC,Sing,Neut
2015,Nidzicka Fundacja Rozwoju „Nida”,Sing,Fem
2016,UKH Dębica,Sing,Masc
2017,Krefeld Pinguine,Sing,Masc
2018,Atlanta Gladiators,Sing,Fem
2019,New York Islanders,Sing,Masc
2020,Twarde Pierniki Toruń,,
2021,Jyväskylän Pallo,Sing,Masc
2022,Texas Stars,Sing,Neut
2023,Lethbridge Hurricanes,Sing,Masc
2024,Seattle Kraken,Sing,Masc
2025,HC Košice,Sing,Masc
2026,Instytut Dendrologii Polskiej Akademii Nauk,Sing,Masc
2027,Inicjatywa Wolna Białoruś,Sing,Fem
2028,Ryszard Janicki,Sing,Masc
2029,São Paulo FC Feminino,Sing,Masc
2030,ŁKS Łódź,Sing,
2031,Tadeusz Zawadzki,Sing,Masc
2032,SønderjyskE Ishockey,Sing,Fem
2033,KS AZS Wrocław,Sing,Masc
2034,Polskie Spotkania Europejskie,Plur,Neut
2035,Oshawa Generals,Sing,Fem
2036,Prince Albert Raiders,Sing,Masc
2037,Polska Unia Onkologii,Sing,Fem
2038,Witiaź Podolsk,Sing,
2039,Czarni Sosnowiec,Sing,Masc
2040,Fundacja im.,Sing,
2041,Friedricha Eberta,Sing,Fem
2042,LSK Kvinner FK,Sing,Masc
2043,New Orleans Pelicans,Sing,Fem
2044,Amerykańskie Towarzystwo Neurologiczne,Sing,Neut
2045,Elmira Jackals,Sing,Masc
2046,Press Club Polska,Sing,Fem
2047,EkoFundusz,Sing,
2048,HC Dukla Senica,Sing,Masc
2049,Blok Antyfaszystowski,Sing,Masc
2050,Dizel Penza,Sing,Masc
2051,Górnik Łęczna,Sing,Masc
2052,KooKoo,Sing,Neut
2053,Czuwaj Przemyśl,Sing,
2054,Fundacja Konrada Adenauera,Sing,Fem
2055,Polski Instytut Naukowy w Kanadzie,Sing,Masc
2056,Élan Béarnais Pau-Lacq-Orthez,Sing,Masc
2057,Västerås IK,Sing,Neut
2058,Siarka Tarnobrzeg,Sing,Masc
2059,Terenowa Stacja Doświadczalna IORPIB w Toruniu,Sing,Fem
2060,Centralizacja Stronnictw Demokratycznych,Sing,Fem
2061,Villars HC,Sing,Masc
2062,Bukowynśka Nadija Wełykyj Kuczuriw,Sing,
2063,Instytut Podstaw Inżynierii Środowiska Polskiej Akademii Nauk,Sing,
2064,MKK Siedlce,Sing,Masc
2065,Konwersatorium „Dialog 96”,Sing,Neut
2066,Lowell Devils,Sing,Masc
2067,Polpharma Starogard Gdański,Sing,Masc
2068,Amur Chabarowsk,Sing,Masc
