,entity,number,gender
1955,Medellínský kartel,Sing,Masc
1956,Britská unie fašistů,Sing,Fem
1957,České studio (divadlo),Sing,Neut
1958,Five Guys,,
1959,Gartner Inc.,Sing,Masc
1960,Narodowe Odrodzenie Polski,Plur,
1961,Abwehr,Sing,Masc
1962,Sbor dobrovolných hasičů Bezděkov pod Třemšínem,Sing,Masc
1963,Reichsarbeitsdienst,Sing,Fem
1964,Česká obchodní inspekce,Sing,Fem
1965,Židovská strana,Sing,Fem
1966,Everlast,Sing,Fem
1967,Organizace amerických států,Sing,Fem
1968,Komunistická strana Rakouska,Sing,Fem
1969,D-Link,Sing,Masc
1970,Světlana (odbojová skupina),Sing,Fem
1971,Společnost pro soukromá hudební vystoupení,Sing,Fem
1972,Fotbalová reprezentace Sárska,Sing,Fem
1973,ΟΙΚΟΥΜΕΝΗ,Sing,Masc
1974,Litomyšlský symfonický orchestr,Sing,Masc
1975,Divadlo pod Plachtou,Sing,Neut
1976,Křesťanská církev esejská,Sing,Fem
1977,Pohotovostní pluk Veřejné bezpečnosti,Sing,Masc
1978,"Karel Macoun, továrna na perleťové a kovové knoflíky a galanterní zboží",Sing,Masc
1979,Hawker Aircraft,,Masc
1980,Embraer,Sing,Masc
1981,Komunistická strana Číny,Sing,Fem
1982,Ulsterská speciální policie,Sing,Fem
1983,Mezinárodní agentura pro atomovou energii,Sing,Fem
1984,Trnavské automobilové závody,Plur,Fem
1985,Metabo,,
1986,Český rozhlas,Sing,Masc
1987,Ruská národní jednota,Sing,Fem
1988,Státní bezpečnost,Sing,Fem
1989,Vývoj nábytkářského průmyslu,Sing,Masc
1990,Mezinárodní asociace Světových her,Sing,Fem
1991,Public Broadcasting Service,,
1992,Moravské kolo spisovatelů,Sing,Neut
1993,Československá národní demokracie,Sing,Fem
1994,Ústřední banka Indie,Sing,Fem
1995,Sconto,Sing,Neut
1996,Ubisoft,Sing,Masc
1997,Kominforma,Sing,Neut
1998,Oberkommando des Heeres,Sing,Neut
1999,Strana středu (Norsko),Sing,Fem
2000,Vysokoškolský soubor lidových písní a tanců Poľana Brno,Sing,Masc
2001,Světový potravinový program,Sing,Masc
2002,Národní úřad pro oceán a atmosféru,Sing,Masc
2003,Univerzitní knihovna Svetozara Markoviće,Sing,Fem
2004,Divadlo Jonáše Záborského,Sing,Neut
2005,Sigma Corporation,Sing,Fem
2006,Finská socialistická dělnická republika,Sing,Fem
2007,Sandia National Laboratories,Sing,Fem
2008,Kandidátka bojovníků,Sing,Fem
2009,Diecéze Alba (Numidie),,
2010,Komsomolskoamurské letecké výrobní sdružení J. A. Gagarina,Sing,Masc
2011,Aeroflot,Sing,Masc
2012,Český svaz ledního hokeje,Sing,Masc
2013,Jive Records,,
2014,Acme (firma),Sing,Masc
2015,Hanwag,,Masc
2016,Bouygues,Sing,Masc
2017,Skautská asociace,Sing,Fem
2018,Northrop,Sing,Masc
2019,Venstre (Dánsko),,
2020,Crystalex,Sing,Masc
2021,2,,
2022,TV,,Fem
2023,Tibetská pokroková strana,Sing,Fem
2024,Sefardové a orientální komunity,Sing,Masc
2025,Air Botswana,Sing,Fem
2026,Pracovní skupina Alpy-Jadran,Sing,Fem
2027,Partyzánský oddíl Olga,Sing,Masc
2028,Ruská prozatímní vláda,Sing,Fem
2029,Lucky Strike,,
2030,Ajinomoto,Sing,Neut
2031,Moravská nacionální sociální strana,Sing,Fem
2032,Kato Precision Railroad Models,Sing,
2033,Česká komorní filharmonie,Sing,Fem
2034,Túfaranka,Sing,Fem
2035,"Orban, závod 4 Těchonín",Sing,Masc
2036,Jeune Nation,Sing,Masc
2037,Skupina Máj 57,Sing,Fem
2038,Strana zelených (Švédsko),Sing,Fem
2039,Ústredňa štátnej bezpečnosti,Sing,Fem
2040,Mezinárodní ženská sionistická organizace,Sing,Fem
2041,LGBT Danmark,Sing,Masc
2042,Československá státní automobilová doprava,Sing,Fem
2043,Vlnařský průmysl,Sing,Masc
2044,Reportéři bez hranic,Plur,Masc
2045,Pokroková strana (Grónsko),Sing,Fem
2046,Armstrong Whitworth Aircraft,,Masc
2047,Perot Systems,Sing,Masc
2048,Aldi,,
2049,Mezinárodní unie pro geodézii a geofyziku,Sing,Fem
2050,Fraunhoferova společnost,Sing,Fem
2051,Lech (pivovar),Sing,Masc
2052,Světová luterská federace,Sing,Fem
2053,Charita Litoměřice,Sing,Fem
2054,PAMP (společnost),Sing,Masc
2055,Československé státní lázně a zřídla,Plur,Fem
2056,Žďas,Sing,Masc
2057,DB Cargo Polska,Sing,Masc
2058,Junge Union,Sing,Masc
2059,Súdánská lidově osvobozenecká armáda,Sing,Fem
2060,Costa Coffee,,Masc
2061,Partyzánská brigáda Mistr Jan Hus,Sing,Fem
2062,New Yorker (firma),Sing,Masc
2063,Vojenská hudba Hradec Králové,Sing,Fem
2064,Shell Oil Company,Sing,Masc
2065,Český komorní orchestr,Sing,Masc
2066,Quanta Computer,Sing,Fem
2067,Mezinárodní bobová a skeletonová federace,Sing,Fem
2068,BauMax,Sing,Masc
2069,Frente Popular Galega,Sing,Masc
2070,Kamerunská strana demokratů,Sing,Fem
2071,Farma čínsko-československého přátelství,Sing,Fem
2072,Světová asociace novin,Sing,Fem
2073,Rakouská společnost místních drah,Sing,Fem
2074,Rada vzájemné hospodářské pomoci,Sing,Fem
2075,Český svaz ochránců přírody,Sing,Masc
2076,Labouristická strana,Sing,Fem
2077,Charita Sobotka,Sing,Fem
2078,FIPRESCI,,Fem
2079,Evropské společenství uhlí a oceli,Sing,Neut
2080,Brisa,Sing,Fem
2081,Vatican Media,Plur,Neut
2082,Morgan Stanley,Sing,Masc
2083,Slovenska demokratska stranka,Plur,Neut
2084,Fendt,Sing,Masc
2085,Universal Television,,Fem
2086,Německý historický institut v Paříži,Sing,Masc
2087,První vláda Augustina Vološina,Sing,Fem
2088,Oddíl kosmonautů RKK Energija,Sing,Masc
2089,Leica,Sing,Fem
2090,Achva jehudit-aravit,,
2091,Hokejová reprezentace Protektorátu Čechy a Morava,Sing,Fem
2092,Televisa,Sing,Fem
2093,Brazilský olympijský výbor,Sing,Masc
2094,Petrimex,Sing,Masc
2095,Islámská fronta spásy,Sing,Fem
2096,"Archeologický ústav Akademie věd České republiky, Brno",Sing,Masc
2097,Zürcher Kantonalbank,Sing,Masc
2098,Ríkisútvarpið,Sing,Masc
2099,Chorvatské demokratické společenství,Sing,Neut
2100,Chandos Records,Plur,Masc
2101,Svaz levice,Sing,Masc
2102,Ivčenko-Progress,Sing,Masc
2103,Lucasfilm,Sing,Masc
2104,Jemenitské sdružení,Sing,Neut
2105,Regeneron (firma),Sing,Masc
2106,Nezávislí liberálové (Izrael),Plur,Masc
2107,Mitsubishi,,
2108,Gešer –,Sing,Masc
2109,Merkaz cijoni dati,Sing,Masc
2110,Kantiléna (sbor dětí a mládeže při Filharmonii Brno),Sing,Fem
2111,Krajská hvězdárna a planetárium Maximiliána Hella v Žiaru nad Hronom,Sing,Fem
2112,Jako,,
2113,Organizace vědeckého a průmyslového výzkumu Commonwealthu,Sing,Fem
2114,Černé košile,Plur,Fem
2115,Ústřední půjčovna filmů,Sing,Fem
2116,SWAPO,Sing,Neut
2117,Rolls-Royce,Sing,Masc
2118,Svaz náčelníků a lidu severu,Sing,Masc
2119,Buick,Sing,Masc
2120,Mezinárodní letecká federace,Sing,Fem
2121,Chase Aircraft,,Masc
2122,Savoy Records,Plur,Masc
2123,Ústřední rada odborů,Sing,Fem
2124,Německá lidová strana (Slovensko),Sing,Fem
2125,Slovenská národní a rolnická strana,Sing,Fem
2126,Fakultní nemocnice Ostrava,Sing,Fem
2127,Televizní studio Brno,Sing,Neut
2128,Grade Automobilwerke,,
2129,Lietuvos nacionalinis radijas ir televizija,Sing,Masc
2130,Gulf+Western,Sing,Masc
2131,Partyzánská brigáda Jana Žižky – Pola,Sing,Fem
2132,Internationaler Volkssportverband,Sing,Masc
2133,Židovská strana Podkarpatské Rusi,Sing,Fem
2134,Šafrán (sdružení),Sing,Masc
2135,Maďarské kresťanskodemokratické hnutie,Plur,Fem
2136,Air Dolomiti,,
2137,Ankst,Sing,Fem
2138,Dual-Ghia,Sing,Masc
2139,Čtvrtá vláda Konrada Adenauera,Sing,Fem
2140,Zelení (Lucembursko),Plur,Masc
2141,MIAT Mongolian airlines,Sing,Masc
2142,Acer (firma),Sing,Masc
2143,Klášter milosrdných sester sv. Vincenta z Paula ve Splitu,Sing,Masc
2144,Pontiac (automobilka),Sing,Masc
2145,Fidesz –,Sing,Masc
2146,Maďarská občanská unie,Sing,Fem
2147,Pecka-Modelář,Sing,Fem
2148,Farní sbor Slezské církve evangelické augsburského vyznání v Těrlicku,Sing,Masc
2149,Motobécane,Sing,Masc
2150,DELAG,Sing,Masc
2151,Brouk a Babka,Sing,Masc
2152,Les Disques du Crépuscule,,
2153,Mattel,Sing,Masc
2154,Ředitelství opevňovacích prací,Sing,Neut
2155,Národní hnutí pro rozvoj společnosti,Sing,Neut
2156,Švédské zdravotní středisko,Sing,Neut
2157,Vojenské lesy a statky ČR,Plur,Masc
2158,Permanentní opozicí za demokracii,Sing,Fem
2159,Telem (politická strana),Sing,Masc
2160,Národní koaliční strana,Sing,Fem
2161,Shaft (studio),Sing,Masc
2162,"Fr. Odkolek, akciová společnost parní mlýn a továrna na chléb, Vysočany",,Masc
2163,Trident Microsystems,Sing,Masc
2164,Electronic Frontier Foundation,Sing,Masc
2165,The Hertz Corporation,,
2166,TAP Portugal,Sing,Masc
2167,Mezinárodní federace učitelů živých jazyků,Sing,Fem
2168,Mezinárodní pracovní společenství socialistických stran,Sing,Neut
2169,Ženská národní rada,Sing,Fem
2170,Bioster,Sing,Masc
2171,Český rozhlas Brno,Sing,Masc
2172,Křesťanskodemokratická strana (Chile),Sing,Fem
2173,Sjednocená maďarská strana,Sing,Fem
2174,Ha-Po'el,Sing,Masc
2175,Strana práce (Nizozemsko),Sing,Fem
2176,Kruh nezávislých spisovatelů,Sing,Masc
2177,Orpa,Sing,Fem
2178,Carrier Corporation,,
2179,Panhelénské socialistické hnutí,Sing,Neut
2180,Československé státní statky,Plur,Masc
2181,Kadaňské místní dráhy,Plur,Fem
2182,SIAL,Sing,Masc
2183,INTERACTIVE Systems Corporation,,
2184,Mniejszość Niemiecka,Sing,Masc
2185,Český statistický úřad,Sing,Masc
2186,Bell Aircraft Corporation,,Masc
2187,Nakadžima,Sing,Fem
2188,Vereniging Martijn,Sing,Masc
2189,Městská knihovna Děčín,Sing,Fem
2190,Antverpský symfonický orchestr,Sing,Masc
2191,Sjednocená socialistická strana Německa,Sing,Fem
2192,Hnutí za národní osvobození,Sing,Neut
2193,Východoněmecká fotbalová reprezentace,Sing,Fem
2194,Česká geologická služba,Sing,Fem
2195,Kosmos Čáslav,Sing,Masc
2196,Charita Česká Lípa,Sing,Fem
2197,Paccar,Sing,Masc
2198,Šlomcijon (politická strana),Sing,Masc
2199,Československá myslivecká jednota,Sing,Fem
2200,Malaysia Airlines,Sing,Fem
2201,SEAT,Sing,Masc
2202,Benzina,Sing,Fem
2203,Strana národní jednoty,Sing,Fem
2204,Československá obec legionářská Jednota Hradec Králové,Sing,Fem
2205,Nová demokracie,Sing,Fem
2206,"Národní asociace leseb, gayů, bisexuálů a translidí",Sing,Fem
2207,Evropská geografická asociace,Sing,Fem
2208,Farní sbor Českobratrské církve evangelické v Podbořanech,Sing,Masc
2209,Pěvecké sdružení severočeských učitelů,Sing,Neut
2210,Arola,Sing,Fem
2211,Horizon Air,Sing,Masc
2212,Filmexport,Sing,Masc
2213,Chorvatská rolnická strana,Sing,Fem
2214,Ha-Liga ha-soci'alistit,Sing,Fem
2215,Societatea Românǎ de Televiziune,,
2216,Comme des Garçons,,Masc
2217,Bergamská botanická zahrada Lorenzo Rota,Sing,Fem
2218,Flying Nun Records,Sing,Masc
2219,Oman Air,Sing,Masc
2220,American International Group,,
2221,Družina československých válečných poškozenců,Sing,Fem
2222,Asociace sociálních demokratů,Sing,Fem
2223,BirdLife International,Sing,Masc
2224,Mezinárodní společenství skautů a skautek,Sing,Neut
2225,Pokračující Irská republikánská armáda,Sing,Fem
2226,Národně sociální liga (USA),Sing,Fem
2227,Bayernpartei,Sing,Fem
2228,Svatováclavská rota,Sing,Fem
2229,Serco,,
2230,Diecéze Acufida,,
2231,Československý svaz fotbalový,Sing,Masc
2232,Evangelická luterská církev Ghany,Sing,Fem
2233,Parti d'unité prolétarienne,Sing,
2234,Strana nezávislosti (Island),Sing,Fem
2235,SPY Records,Plur,Masc
2236,EKO Kobra,Sing,Neut
2237,Národní labouristická organizace,Sing,Fem
2238,Evropská spolupráce ve vědeckém a technologickém výzkumu,Sing,Fem
2239,Svazarm,Sing,Masc
2240,Skupina kosmonautů CKBM,Sing,Fem
2241,Polský kulturně-osvětový svaz v České republice,Sing,Masc
2242,Vauxhall Motors,Sing,Masc
2243,Unie českých pěveckých sborů,Sing,Fem
2244,Mezinárodní svaz ochrany přírody,Sing,Masc
2245,Altria Group,,
2246,Škoda Air,Sing,Fem
2247,První vláda Jana Syrového,Sing,Fem
2248,Farní sbor Českobratrské církve evangelické v Aši,Sing,Masc
2249,Hawker Siddeley,Sing,Masc
2250,Lidhja Demokratike e Kosovës,Sing,Fem
2251,TotalEnergies,Sing,Masc
2252,Dell,,
2253,Námořní pěchota Vietnamské republiky,Sing,Fem
2254,Divadlo Waterloo,Sing,Neut
2255,Mezinárodní policejní asociace,Sing,Fem
2256,Pivovar Poutník,Sing,Masc
2257,Maxis,Sing,Masc
2258,Kazaňský vrtulníkový závod,Sing,Masc
2259,Konference velvyslanců,Sing,Fem
2260,Les Compagnons de la chanson,,
2261,Svaz komunistů Jugoslávie,Sing,Masc
2262,Státní filharmonie Košice,Sing,Fem
2263,Compagnie internationale de navigation aérienne,Sing,Fem
2264,Sestry od adorace Nejsvětější svátosti (syrsko-malabarský ritus),Plur,Fem
2265,Brněnský rozhlasový orchestr lidových nástrojů,Sing,Masc
2266,Konopa,Sing,Fem
2267,Shimano,Sing,Masc
2268,CAL Cargo Air Lines,,
2269,Union Movement,Sing,Masc
2270,Diecéze Amaia,Sing,Fem
2271,McLaren Automotive,Sing,Masc
2272,Wihanovo kvarteto,Sing,Neut
2273,Asociace konferenčních tlumočníků,Sing,Fem
2274,Azrieli Group,Sing,Masc
2275,Abadal,Sing,Masc
2276,FleishmanHillard,Sing,Masc
2277,Křesťansko-sociální unie Bavorska,Sing,Fem
2278,Hvězdárna a planetárium Plzeň,Sing,Fem
2279,Hokejová reprezentace Čech,Sing,Fem
2280,Maďarská dělnická strana,Sing,Fem
2281,Pokroková strana pracujícího lidu,Sing,Fem
2282,Nonesuch Records,Sing,Masc
2283,Eparchie pražská,Sing,Fem
2284,Gucci,Sing,Masc
2285,Národní ústav pro otázky zneužívání drog,Sing,Masc
2286,Lorraine-Dietrich,Sing,Masc
2287,Passport Records,Sing,Masc
2288,Haribo,,
2289,WestJet,Sing,
2290,Brazilská komunistická strana,Sing,Fem
2291,Wanzl,Sing,Masc
2292,Media Factory,Sing,Masc
2293,Falck,Sing,Masc
2294,Arcidiecézní pastorační ústředí,Sing,Neut
2295,Organizace pro výživu a zemědělství,Sing,Fem
2296,Polská sjednocená dělnická strana,Sing,Fem
2297,Wirtschaftliche Forschungsgesellschaft,Sing,Masc
2298,Commerzbank,Sing,Masc
2299,DHL,Sing,Masc
2300,Festo,,
2301,Skupina M 57,Sing,Fem
2302,Smetanovo kvarteto,Sing,Neut
2303,Nuclear Blast,Sing,Masc
2304,Freiwilliger Schutzdienst,Sing,Masc
2305,2. divize (mobilizace 1938),Sing,Fem
2306,McDonald's,Sing,Masc
2307,SsangYong,Sing,Masc
2308,Geoindustria,Sing,Fem
2309,DB Schenker Rail Rybnik,Sing,Masc
2310,ABC News,Plur,Fem
2311,Charita Most,Sing,Fem
2312,Focke-Wulf,Sing,Masc
2313,Nieuport,Sing,Masc
2314,Španělská socialistická dělnická strana,Sing,Fem
2315,Ardie,Sing,Fem
2316,Unie evropských federalistů,Sing,Fem
2317,Virgin Atlantic,Sing,Masc
2318,OEZ,Sing,Masc
2319,Cukrovar Vrbátky,Sing,Masc
2320,Československé státní pivovary,Plur,Masc
2321,Korg,Sing,Masc
2322,Trilaterální komise,Sing,Fem
2323,Edsel,Sing,Masc
2324,Schutzstaffel,Sing,Masc
2325,Crips,Sing,Masc
2326,Společnost přátel žehu,Sing,Fem
2327,KGB,,Fem
2328,Itar,Sing,Masc
2329,"Jaroslav Šibrava, Továrna motorových vozidel",Sing,Masc
2330,"Buřil, Švagerka a spol.",Sing,Masc
2331,"Kukleny, továrna na kovové zboží, elektrotechnické závody, slévárna kovů, zvonárna",Sing,Masc
2332,Stichting INGKA Foundation,Sing,Masc
2333,Rassemblement pour la République,Sing,Masc
2334,Pomocný technický prapor,Sing,Masc
2335,Jagdgeschwader 134,Sing,Masc
2336,Rozmarné divadlo,Sing,Neut
2337,Tanková divize Kempf,Sing,Fem
2338,Československá domkářsko-malozemědělská strana,Sing,Fem
2339,NexGen,Sing,Masc
2340,Deichmann,Sing,Masc
2341,Opavský studentský orchestr,Sing,Masc
2342,Jugoslávské radikální společenství,Sing,Neut
2343,Omec (politická strana),Sing,Masc
2344,Christiánie,Sing,Fem
2345,Závody elektrotepelných zařízení,Plur,Masc
2346,Arnold (firma),Sing,Masc
2347,Landbund (Německo),Sing,Masc
2348,Automobiles Charron,Sing,Masc
2349,Qualcomm,Sing,Masc
2350,Avast Software,Sing,Fem
2351,Secret Intelligence Service,,
2352,Metal Blade Records,Sing,Masc
2353,2. armáda (mobilizace 1938),,
2354,My Father's Place,Sing,Masc
2355,Bonprix,Sing,
2356,Pražské nakladatelství V. Poláčka,Sing,Neut
2357,Sinn Féin,,Fem
2358,RENAMO,Sing,Neut
2359,Národní agentura pro podvodní a námořní činnost,Sing,Fem
2360,Lagonda,Sing,Fem
2361,Farní sbor Českobratrské církve evangelické v Suchdole nad Odrou,Sing,Masc
2362,"Josef Doucek, továrna papírového zboží, tiskárna a velkoobchod papírem",Sing,Masc
2363,Cummins,Sing,Masc
2364,Continental Airlines,,
2365,Rotary International,,
2366,Sakartvelos Mcvaneta Partia,,
2367,Cessna,Sing,Fem
2368,Svaz skautů a skautek České republiky,Sing,Masc
2369,Sencor,Sing,Masc
2370,Socialistická strana Srbska,Sing,Fem
2371,Červené eso,Sing,Neut
2372,Mezinárodní federace fotbalových historiků a statistiků,Sing,Fem
2373,AUMA Riester,Sing,Fem
2374,Xiamen Air,Sing,
2375,Partia Parlamentare e Kosovës,Plur,Neut
2376,Chrysler,Sing,Masc
2377,Foxconn,Sing,Masc
2378,Evropská volejbalová konfederace,Sing,Fem
2379,Polskie Centrum Ludowe,Sing,Neut
2380,Spolek pracovníků v umění a ve vědě Purkyně,Sing,Masc
2381,Slovenský šachový svaz,Sing,Masc
2382,Jerevanský automobilový závod,Sing,Masc
2383,Fuldamobil,Sing,Masc
2384,Mezinárodní plavecká federace,Sing,Fem
2385,4. rychlá divize (mobilizace 1938),,
2386,Siebel,Sing,Masc
2387,Papcel,Sing,Masc
2388,Čechie-Böhmerland,Sing,Fem
2389,Unicorn,Sing,Masc
2390,Remington Rand,Sing,Masc
2391,Klub sociálních demokratů Občanského fóra,Sing,Masc
2392,Lidoví mudžáhedíni,Plur,Masc
2393,Symbionese Liberation Army,Sing,
2394,Bamberger Symphoniker,Sing,Masc
2395,Ryanair,Sing,Masc
2396,SARTA,Sing,Fem
2397,Ensemble intercontemporain,Plur,Masc
2398,Sociálně demokratická strana Chorvatska,Sing,Fem
2399,Csemadok,Sing,Masc
2400,American Motors,,
2401,Abú Sajjáf,Sing,Masc
2402,El Al,,
2403,Národní knihovna Koreje,Sing,Fem
2404,Světová atletika,Sing,Fem
2405,Německo-francouzská organizace mládeže,Sing,Fem
2406,Reichswerke Hermann Göring,Sing,Masc
2407,Konzervativní strana (Wales),Sing,Fem
2408,Institucionální revoluční strana,Sing,Fem
2409,Víra a Světlo,Sing,Fem
2410,Old.,,
2411,Bendl a ing. Jos. Rusý.,Sing,Masc
2412,"První královéhradecká továrna na překližované desky, dýhy a parní pila",Plur,"Fem,Neut"
2413,Fedcupový tým Československa,Sing,Masc
2414,Deutsche Zentrumspartei,,
2415,Falanga (Španělsko),Sing,Masc
2416,Thomson Airways,Plur,Fem
2417,Komunistická strana Ázerbájdžánu,Sing,Fem
2418,Československá napoleonská společnost,Sing,Fem
2419,Mezinárodní železniční unie,Sing,Fem
2420,Klub 231,Sing,Masc
2421,Weleda,,
2422,Alvis,Sing,Masc
2423,Ligier,Sing,Masc
2424,Australská federace ledního hokeje,Sing,Fem
2425,Avala-Modrý kruh,Sing,Masc
2426,National Health Service,,
2427,Německá národně lidová strana,Sing,Fem
2428,ARP-SAPC,,Neut
2429,Talbot-Darracq,Sing,Masc
2430,Centrální institut dějin umění,Sing,Masc
2431,Židovská republikánská strana,Sing,Fem
2432,Asociace profesionálních fotografů České republiky,Sing,Fem
2433,Slovinská unie,Sing,Fem
2434,Origin Systems,Plur,Masc
2435,Třetí vláda Augustina Vološina,Sing,Fem
2436,Mezinárodní federace ledního hokeje,Sing,Fem
2437,Lidová fronta pro osvobození Palestiny,Sing,Fem
2438,Alea,Sing,Fem
2439,Muslimské bratrstvo,Sing,Neut
2440,Virgin Group,,Fem
2441,IG Port,Sing,Masc
2442,Nové divadlo (Praha),Sing,Neut
2443,Černý lev,Sing,Masc
2444,Lietuvos skaučių seserija,Sing,Masc
2445,Černí panteři (Izrael),Plur,Masc
2446,Strana demokratického socialismu (Německo),Sing,Fem
2447,Švédská asociace šachových počítačů,Sing,Fem
2448,Sklo Union,Sing,Neut
2449,"Národní liga – strana radikální, národní a demokratická",Sing,Fem
2450,Polská lidová strana „Piast”,Sing,Fem
2451,Ministerstvo zahraničních věcí Izraele,Sing,Neut
2452,Demokraté 66,Plur,Masc
2453,Farní sbor Českobratrské církve evangelické v Chrástu u Plzně,Sing,Masc
2454,Noční vlci,Plur,Masc
2455,Alpine (automobilka),,
2456,ČTV,,Fem
2457,Lékaři bez hranic,Plur,Masc
2458,Bärenreiter Praha,Sing,Masc
2459,Orban (firma),Sing,Masc
2460,Ateliéry Bonton Zlín,Plur,Masc
2461,Deutsche Bank,Sing,Masc
2462,Vládní vojsko,Sing,Neut
2463,Enstrom Helicopter Corporation,,
2464,VEDA,Sing,Fem
2465,Mezinárodní hydrografická organizace,Sing,Fem
2466,Melchitská eparchie Nejsvětějšího Spasitele v Montréalu,Sing,Fem
2467,Stadler Rail,Sing,Masc
2468,Lowe Alpine,Sing,Masc
2469,Německý svaz zemědělců,Sing,Masc
2470,Sociálně demokratická strana (Portugalsko),Sing,Fem
2471,Transall,Sing,Masc
2472,Carrozzeria Ghia,,
2473,Hudba Hradní stráže a Policie České republiky,Sing,Fem
2474,Komunistická strana Indie,Sing,Fem
2475,Kódanša,Sing,Fem
2476,Royal Jordanian,Sing,Masc
2477,Chama Cha Mapinduzi,Sing,Fem
2478,Emirates SkyCargo,Sing,Masc
2479,Mezinárodní kanoistická federace,Sing,Fem
2480,Unilever,Sing,Masc
2481,Mooncrest Records,Plur,Masc
2482,NASA,,Fem
2483,Eni,Plur,Masc
2484,Ethiopian Airlines,,
2485,Institut national de la santé et de la recherche médicale,Sing,Masc
2486,Motor Jikov,Sing,Masc
2487,Obranné sdružení občanů Derry,Sing,Neut
2488,Loutkové divadlo Starost,Sing,Neut
2489,Árijské bratrstvo,Sing,Neut
2490,Sdružení pro republiku – Republikánská strana Československa Miroslava Sládka,Sing,Neut
2491,Demokratické hnutí za změnu,Sing,Neut
2492,Evropské sdružení studentů práva,Sing,Neut
2493,American Locomotive Company,,
2494,Hospodářská strana dlužníků,Sing,Fem
2495,Německá demokratická svobodomyslná strana,Sing,Fem
2496,Druhá vláda Augustina Vološina,Sing,Fem
2497,M-Audio,Sing,Neut
2498,Cosworth,Sing,Masc
2499,Česká boxerská asociace,Sing,Fem
2500,Izquierda Republicana,Sing,Fem
2501,Směr (družstvo),Sing,Masc
2502,Okresní soud Plzeň-jih,Sing,Masc
2503,Studio Deen,Sing,Neut
2504,Bavorská lidová strana,Sing,Fem
2505,Světová federace demokratické mládeže,Sing,Fem
2506,Nezávislé divadlo,Sing,Neut
2507,Dia-film Praha,Sing,Masc
2508,Svaz německých dívek,Sing,Masc
2509,Bulharská komunistická strana,Sing,Fem
2510,Nissan,Sing,Masc
2511,Sbor pověřenců 7. února 1945 – 21. února 1945,Sing,Masc
2512,Odborný léčebný ústav Jevíčko,Sing,Masc
2513,Továrna automobilů Start,Sing,Fem
2514,Mercer (konzultační společnost),Sing,Masc
2515,Jazykovědný ústav Ľudovíta Štúra,Sing,Masc
2516,Crammed Discs,Sing,Masc
2517,Recitační skupina Vpřed,Sing,Fem
2518,Vietnam Television,Sing,Masc
2519,Výbor dobré vůle – Nadace Olgy Havlové,Sing,Masc
2520,Zetor,Sing,Masc
2521,Air Malta,Sing,Masc
2522,English Electric,,
2523,Filharmonici města Prahy,Sing,Fem
2524,První vláda Zdeňka Fierlingera,Sing,Fem
2525,Einsatzgruppe H,Sing,Masc
2526,Zelená strana (Spojené království),Sing,Fem
2527,Ženijní skupinové velitelství X Rokytnice v Orlických horách,Sing,Neut
2528,Německá říšská strana,Sing,Fem
2529,Nansenův mezinárodní úřad pro uprchlíky,Sing,Masc
2530,Léčebné lázně Jáchymov,Plur,Fem
2531,SodaStream,Sing,Masc
2532,Canon,Sing,Masc
2533,Kryštof 07,,
2534,Luther & Heyer,Sing,Masc
2535,Bronze Records,Sing,Masc
2536,Lúčnica,Sing,Fem
2537,Apple,Sing,Masc
2538,McKinsey & Company,Sing,Masc
2539,Borland,Sing,Masc
2540,Slovenska demokratična zveza,Sing,Neut
2541,NeXT,Sing,Masc
2542,Český rozhlas Plzeň,Sing,Masc
2543,Národní strana práce (1925),Sing,Fem
2544,Stavoprojekt,Sing,Masc
2545,AEGEE,Sing,Neut
2546,Egged,Sing,Masc
2547,22. dobrovolnická jízdní divize SS „Maria Theresia“,Sing,Fem
2548,Interhelpo,Sing,Neut
2549,Robinson Helicopter Company,Sing,Masc
2550,Hradní stráž,Sing,Fem
2551,Mezinárodní úřad pro výstavnictví,Sing,Masc
2552,Talbot (automobilka),Sing,Masc
2553,Archiv města Ostravy,Sing,Masc
2554,Český báňský úřad,Sing,Masc
2555,Peredvižnici,Sing,Masc
2556,Adria Airways,Plur,Fem
2557,MIT Press,Sing,Masc
2558,Taneční orchestr Československého rozhlasu,Sing,Masc
2559,Západoněmecká hokejová reprezentace,Sing,Fem
2560,KONE,Sing,
2561,Tnu'a le-hitchadšut cijonit chevratit,Sing,Masc
2562,KaVo Dental,,
2563,Farní sbor Českobratrské církve evangelické v Pardubicích,Sing,Masc
2564,Miramax,Sing,Masc
2565,Farní sbor Českobratrské církve evangelické ve Varnsdorfu,Sing,Masc
2566,Cadillac,Sing,Masc
2567,Svornost (pracovní tábor),Sing,Fem
2568,Národní LGBT federace,Sing,Fem
2569,Mezinárodní šermířská federace,Sing,Fem
2570,Agence de presse Meurisse,Sing,Fem
2571,C.,,
2572,Benz Söhne,Sing,Masc
2573,Ukrajinská povstalecká armáda,Sing,Fem
2574,Banverket,Sing,Masc
2575,Spolek českých bibliofilů,Sing,Masc
2576,Družstevní mlékárna Mlékařského a hospodářského družstva v Hradci Králové,Sing,Fem
2577,Český rozhlas Pardubice,Sing,Masc
2578,Socialistický svaz mládeže,Sing,Masc
2579,Mezinárodní asociace účastníků kosmických letů,Sing,Fem
2580,Český svaz vědeckotechnických společností,Sing,Masc
2581,Achva (politická strana),Sing,Fem
2582,Nezávislá frakce izraelských Arabů,Sing,Fem
2583,Sikorsky Aircraft Corporation,Sing,Masc
