,entity,number,gender
2363,Социал-демократия Королевства Польского и Литвы,Sing,Neut
2364,Королевская полиция Ольстера,Sing,Fem
2365,Коммунистическая партия Таджикистана,Sing,Fem
2366,Харьковское медицинское общество,Sing,Neut
2367,Хабаровское (Приамурское) краевое отделение РГО,Sing,Neut
2368,Мухаммадия (Индонезия),Sing,Fem
2369,Euronext Brussels,,
2370,Шлиссельбургский комитет,Sing,Masc
2371,Австрийский институт по стандартизации,Sing,Masc
2372,"Гёк, Левент",Sing,Masc
2373,Остехбюро,,
2374,Американское физическое общество,Sing,Neut
2375,Оренбургское магометанское духовное собрание,Sing,Neut
2376,Институт философии в Виктории,Plur,
2377,Коммунистическая партия Турции (1920),Sing,Fem
2378,Академия живописи и скульптуры,Plur,Masc
2379,Общество русских скульпторов,Sing,Neut
2380,Чёрный передел,Sing,Masc
2381,Немецкий Веркбунд,Sing,Masc
2382,Fauna and Flora International,,
2383,Shimano,,
2384,Нация ислама,Sing,Fem
2385,Русское палеонтологическое общество,Sing,Neut
2386,"Сака, Хасан",,
2387,Мелитопольская опытная станция садоводства имени М. Ф.,Sing,Fem
2388,Сидоренко,,
2389,Библиотека-читальня имени И. С.,Sing,Fem
2390,Тургенева,Sing,Fem
2391,Международная комиссия по математическому образованию,Sing,Fem
2392,Постоянная международная комиссия по испытанию ручного огнестрельного оружия,Sing,Fem
2393,Немецкая партия (Югославия),Sing,Fem
2394,Общество восстановления православного христианства на Кавказе,Sing,Neut
2395,Библиотека университета Осло,Sing,Neut
2396,Дашнакцутюн,Sing,Masc
2397,Японская ассоциация сёги,Sing,Fem
2398,Московское общество любителей аквариума и комнатных растений,Sing,Neut
2399,Ховевей Цион,Sing,Masc
2400,Британский совет по классификации фильмов,Sing,Masc
2401,Международная ассоциация трудящихся,Plur,
2402,Прогрессивная партия (Россия),Sing,Fem
2403,Международная комиссия по освещению,Sing,Fem
2404,"Нефтчи, Нермин",,
2405,Академия делла,Sing,Fem
2406,Круска,Sing,Fem
2407,Библиотека Сиднейского университета,Sing,Fem
2408,Академический театр имени Сундукяна,Sing,Masc
2409,Российский институт истории искусств,Sing,Masc
2410,Французское математическое общество,Sing,Neut
2411,Гамбургский архив мировой экономики,Sing,Fem
2412,Новое Мюнхенское художественное объединение,Sing,Neut
2413,Московское отоларингологическое общество,Sing,Neut
2414,Урания (Будапешт),Sing,Fem
2415,Португальская королевская библиотека,Sing,Fem
2416,Британская академия,Sing,Fem
2417,Американская ассоциация учителей физики,Sing,Fem
2418,Еврейское литературное общество,Sing,Neut
2419,"Аксал, Исмаил Рюштю",Sing,Masc
2420,"Юджель, Хасан Али",Sing,Masc
2421,Белорусский студенческий союз,Sing,Masc
2422,Коммунистическая партия Норвегии,Sing,Fem
2423,Германская прогрессистская партия,Sing,Fem
2424,"Джебесой, Али Фуат",Sing,Masc
2425,Штатс-контор-коллегия,Sing,Fem
2426,Польская народная партия «Пяст»,Sing,Fem
2427,"Баштуг, Тюркан",Sing,Masc
2428,Нуреддин-паша,Sing,Fem
2429,Русский театр драмы Республики Карелия,Sing,Masc
2430,Бирлик (организация казахской молодёжи),Sing,Masc
2431,Всероссийский крестьянский союз,Sing,Masc
2432,Брюссельский солдатский совет,Sing,Masc
2433,Тюркская Партия Децентрализации,Sing,Fem
2434,Коммунистическая партия Бельгии,Sing,Fem
2435,Социалистическая партия Америки,Sing,Fem
2436,Союз театральных деятелей Российской Федерации,Plur,Fem
2437,Общество психических исследований,Sing,Neut
2438,Гермес (масонская ложа),Sing,Masc
2439,Тургеневская библиотека (Париж),Sing,Fem
2440,Дом литераторов (организация),,
2441,Кировский драматический театр,Sing,Masc
2442,Кёльнская высшая школа музыки,Sing,Fem
2443,Аббатство Вестмалле,Sing,Neut
2444,Екатеринбургский театр оперы и балета,Sing,Masc
2445,Ирландская парламентская партия,Sing,Fem
2446,Международная ассоциация вулканологии и химии земных недр,Sing,Fem
2447,Чешская социал-демократическая партия,Sing,Fem
2448,"Каракаш, Джахит",Sing,Masc
2449,Библиотека Петко Славейкова (Велико-Тырново),Sing,Fem
2450,Клуб зарисовок,,
2451,Дерби,Sing,Masc
2452,Русский литературный кружок (Рига),Sing,Masc
2453,Великая белорусская рада,Sing,Fem
2454,Волынское церковно-археологическое общество,Sing,Neut
2455,Государственный совет Люксембурга,Sing,Fem
2456,Токийская астрономическая обсерватория (до 1938 года),Sing,Fem
2457,Первый дамский художественный кружок,Sing,Masc
2458,Французский институт Дальнего Востока,Sing,Masc
2459,Северо-Осетинский институт гуманитарных и социальных исследований имени В. И.,Sing,Masc
2460,Абаева,Sing,Fem
2461,Королевский объединённый институт оборонных исследований,Plur,
2462,Олимпийский комитет Польши,Sing,Masc
2463,Акали дал,Sing,Masc
2464,Коммунистическая партия Великобритании (1920),Sing,Fem
2465,Женский социально-политический союз,Sing,Masc
2466,Институт лондонских страховщиков,Plur,Masc
2467,Железная дорога,Sing,Fem
2468,Кошице — Богумин,,
2469,Библиотека Святой Женевьевы,Sing,Fem
2470,ОСВОД,,
2471,Оренбургская губернская учёная архивная комиссия,Sing,Fem
2472,Передвижники,Plur,Masc
2473,Новое общество художников,Sing,Neut
2474,Академия наук Аргентины,Sing,Fem
2475,Федерация хоккея Бельгии,Sing,Fem
2476,Польский театр (Познань),Sing,Masc
2477,Колумбийская консервативная партия,Sing,Fem
2478,Меликский Союз,Sing,Masc
2479,НИИ сельского хозяйства имени Н. М.,Sing,Masc
2480,Тулайкова,Sing,
2481,Шведская королевская академия наук,Sing,Fem
2482,Кишинёвская городская дума,Sing,Fem
2483,Амстердамский интернационал профсоюзов,Sing,Masc
2484,Французское географическое общество,Sing,Neut
2485,Национальная республиканская партия (Коста-Рика),Sing,Fem
2486,Британская библиотека политических и экономических наук,Sing,Fem
2487,Научно-исследовательский институт измерительных приборов — Новосибирский завод имени Коминтерна,Sing,Masc
2488,Московская комиссия по улучшению быта учёных,Sing,Fem
2489,Верховный тайный совет,Sing,Masc
2490,Раманна Никая,Sing,Fem
2491,"Сараджоглу, Шюкрю",Sing,
2492,Ассоциация психологических наук,Plur,Fem
2493,Российский государственный военно-исторический архив,Sing,Masc
2494,Независимая крестьянская партия,Sing,Fem
2495,Президентский симфонический оркестр,Sing,Masc
2496,Белый крест (благотворительное общество),Sing,Masc
2497,Националистическая партия (Филиппины),Sing,Fem
2498,Торгпром,,
2499,Демократическая крестьянская партия (Буковина),Sing,Fem
2500,Верховный суд Швеции,Sing,Masc
2501,Польская народная партия Освобождение,Sing,Neut
2502,Певческая академия в Берлине,Sing,Fem
2503,Филиал,Sing,Masc
2504,Публичной библиотеки Эдмонтона в Старой Стратконе,Sing,Fem
2505,Парижское лингвистическое общество,Sing,Neut
2506,Департамент шерифа округа,Sing,Masc
2507,Лос-Анджелес,Sing,Masc
2508,Общество друзей Лужицы,Plur,Masc
2509,Болгарская академия наук,Sing,Fem
2510,Золотой ключ (масонская ложа),Sing,Masc
2511,Статистический комитет Республики Армения,Sing,Masc
2512,Народная партия Эстонии,Sing,Fem
2513,Метафизическое общество,Sing,Neut
2514,Библиотека Люденшайда,,
2515,Румынская национальная фасция,Sing,Fem
2516,Дружеское учёное общество,Sing,Neut
2517,Королевская академия истории,Sing,Fem
2518,Итальянская социалистическая партия,Sing,Fem
2519,Общество по определению цели в жизни,Sing,Neut
2520,Верховный суд Дании,Sing,Masc
2521,Белорусская хатка,Sing,Fem
2522,Украинский драматический театр имени Марии,Sing,Masc
2523,Заньковецкой,,
2524,ASICS,,
2525,Кафе де ля Пэ,Plur,Fem
2526,Северный кружок любителей изящных искусств,Sing,Masc
2527,Свердловская областная научная библиотека имени В. Г.,Sing,Masc
2528,Белинского,Sing,Masc
2529,Вафд,Sing,Masc
2530,Материнская ложа Килуиннинг,Sing,Fem
2531,Союз освобождения,Sing,Neut
2532,Шведская народная лига,Sing,Fem
2533,Прибалтийского края,Sing,Masc
2534,Военное министерство США,Sing,Neut
2535,Клуб Гролье,,
2536,ОЗЕТ,,
2537,Общество содействия обороне Украины,Sing,Neut
2538,Фабианское общество,Sing,Neut
2539,Физико-математический институт РАН,,
2540,Национальная библиотека Польши,Sing,Fem
2541,Королевская коллегия хирургов Англии,Sing,Fem
2542,Еврейский национальный фонд,Sing,Masc
2543,Национальная академия наук Беларуси,Sing,Fem
2544,Коммерц-коллегия,Sing,Masc
2545,Тарбияи атфол,,
2546,Либеральная партия (Греция),Sing,Fem
2547,Польское антропологическое общество,Sing,Neut
2548,Русский академический театр драмы Башкортостана,Sing,Masc
2549,Социалистическая партия Сан-Марино,Sing,Fem
2550,Филателистическое общество Индии,Sing,Neut
2551,Южноафриканский таможенный союз,Sing,Masc
2552,Зоопарк,,
2553,Претории,,
2554,Украинская православная церковь в Америке,Sing,Fem
2555,Антверпенский зоопарк,Sing,Masc
2556,"Пейви, Шафак",Plur,Fem
2557,Усташи,,
2558,Общество русских студентов Тартуского университета,Plur,Masc
2559,Русская монархическая партия,Sing,Fem
2560,Американская ассоциация географов,Sing,Fem
2561,Масорка,Sing,Fem
2562,Педагогическое общество (1859-1879),Sing,Neut
2563,Дай Ниппон Бутокукай,Sing,Masc
2564,Министерство внутренних дел и по делам королевства Нидерландов,Plur,Fem
2565,Принципийский колледж,Sing,Masc
2566,Конституционно-демократическая партия,Sing,Fem
2567,Euronext,,
2568,Paris,,
2569,British Institution,,
2570,Глинкова словацкая народная партия,Sing,Fem
2571,Национальная библиотека Республики Абхазия,Sing,Fem
2572,Еврейская независимая рабочая партия,Sing,Fem
2573,Псковский академический театр драмы имени А.,,
2574,С.,,
2575,Пушкина,Sing,Fem
2576,Ассоциация фигурного катания США,Sing,Neut
2577,Всесоюзная пионерская организация имени В. И.,,
2578,Ленина,Sing,Fem
2579,Херсонское адмиралтейство,Sing,Neut
2580,Ижсталь (завод),,
2581,Научная библиотека имени М.,Sing,Fem
2582,Максимовича,Sing,Fem
2583,Комитет призрения заслуженных гражданских чиновников,Sing,
2584,Венская фондовая биржа,Sing,Fem
2585,Королевская шотландская академия,Sing,Fem
2586,"Имамоглу, Экрем",Sing,
2587,Федеральная демократическая республиканская партия,Sing,Fem
2588,Техасский университет в Далласе,Sing,
2589,Арья самадж,,
2590,Фондовая биржа Буэнос-Айреса,Sing,Fem
2591,Киевский академический театр юного зрителя на,Sing,Masc
2592,Липках,Plur,Neut
2593,Коммунистическая партия Израиля,Sing,Fem
2594,Сантара,Sing,Fem
2595,Перуанская коммунистическая партия,Sing,Fem
2596,Коммунистическая партия Туркменистана,Sing,Fem
2597,Библиотека Монсеррат,Plur,
2598,Научно-исследовательский кинофотоинститут,Sing,Masc
2599,Кольский научный центр РАН,Sing,Masc
2600,Коалиционная партия (Норвегия),Sing,Fem
2601,Социал-демократическая рабочая партия Швеции,Sing,Fem
2602,Павлодарская областная универсальная научная библиотека имени С.,Sing,Fem
2603,Торайгырова,Sing,Fem
2604,Гдовское викариатство,Sing,Neut
2605,Норвежская академия наук,Sing,Fem
2606,Панкритская ассоциация Америки,Sing,Fem
2607,Российский научный центр рентгенорадиологии,Sing,Masc
2608,Центральное статистическое бюро (Нидерланды),Plur,Masc
2609,Бернская биржа,Sing,Fem
2610,Радиевый институт имени В. Г. Хлопина,Plur,
2611,Институт ботаники имени Н. Г. Холодного,Plur,
2612,Акушерско-гинекологическое общество,Sing,Neut
2613,Российское библейское общество,Sing,Neut
2614,Либеральная партия Кубы,Sing,Fem
2615,Филателистический интернационал,Sing,Masc
2616,Туринская национальная университетская библиотека,Sing,Fem
2617,Коммунистическая партия Японии,Sing,Fem
2618,Псково-Печерский монастырь,Sing,Masc
2619,Национальная библиотека Индии,Sing,Fem
2620,Русский богатырь,Sing,Masc
2621,Епархия Хиросимы,Sing,Fem
2622,Физико-технический институт имени А. Ф.,Plur,
2623,Иоффе РАН,Sing,Neut
2624,Общество художников-индивидуалистов,Plur,Masc
2625,Национальный медицинский исследовательский центр реабилитации и курортологии,Sing,Masc
2626,Швейцарская партия труда,,
2627,Заграничный союз польских социалистов,Sing,Masc
2628,Международный конгресс современной архитектуры,Sing,Masc
2629,Республиканское действие,Sing,Neut
2630,Союз социальной политики,Sing,Fem
2631,Орден рыцарей труда,,
2632,Споканская фондовая биржа,Sing,Fem
2633,Азово-Черноморская государственная аграрно-инженерная академия,Sing,Fem
2634,Оренбургская областная универсальная научная библиотека им.,Sing,Fem
2635,Н. К.,Sing,Masc
2636,Крупской,,
2637,Институт международных отношений (Германия),Plur,
2638,Французская федерация ледовых видов спорта,Sing,Fem
2639,Каунасский драматический театр,Sing,Masc
2640,Польское дерматологическое общество,Sing,Neut
2641,"Ренда, Мустафа Абдулхалик",Sing,Fem
2642,Жирондисты,Plur,Masc
2643,Всероссийский НИИ холодильной промышленности,Plur,
2644,Социал-демократическая рабочая партия на,Sing,Fem
2645,Подкарпатской Руси,,
2646,Свердловский театр драмы,Sing,Masc
2647,Кронштадтское викариатство,Sing,Neut
2648,Шотландское общество по предотвращению жестокого обращения с животными,Sing,Neut
2649,Центральная радиолаборатория,Sing,Fem
2650,Международная молодёжная палата,Sing,Fem
2651,Управляющий совет любителей кошек,Sing,Masc
2652,Великая ложа Гамбурга,Sing,Fem
2653,Польское теологическое общество,Sing,Neut
2654,Радикальная республиканская партия (Испания),Sing,Fem
2655,Национальная опера «Эстония»,Sing,Masc
2656,Непременный совет,Sing,Masc
2657,Национальная молдавская партия,Sing,Fem
2658,Министерство государственных имуществ Российской империи,Sing,Neut
2659,Московский почтамт,Plur,
2660,Йоханнесбургская и Преторийская митрополия,Sing,Fem
2661,Пермский государственный университет,Sing,
2662,"Гюркан, Айдын Гювен",Sing,Masc
2663,"Атай, Фалих Рыфкы",Sing,
2664,Театр Тагиева,,
2665,Московское математическое общество,Sing,Neut
2666,Александровское караимское духовное училище,Sing,Neut
2667,Финляндская партия активного сопротивления,Sing,Fem
2668,Виленское общество друзей наук,Sing,Neut
2669,Карпаторусская трудовая партия,Sing,Fem
2670,Национальный институт рака (Украина),Plur,
2671,Федерация британской промышленности,Sing,Fem
2672,Американско-еврейское историческое общество,,
2673,Общество еврейской народной музыки,Sing,Neut
2674,Геологический комитет,Sing,Masc
2675,Морская и колониальная лига,Sing,Fem
2676,Апелляционный суд Гулатинга,Sing,Masc
2677,Институт удобрений и инсектофунгицидов имени Я. В.,Sing,Masc
2678,Самойлова,Sing,Fem
2679,Блок национальных меньшинств,Plur,Neut
2680,Национальная библиотека Республики Дагестан,Sing,Fem
2681,Круг спасения Дона,Sing,Neut
2682,Ставропольский театр драмы,Sing,Masc
2683,"Эрбай, Сабиха",,
2684,Всероссийский институт растениеводства имени Н. И.,,
2685,Вавилова,Sing,Fem
2686,Государственная канцелярия,Sing,Fem
2687,Украинская социал-демократическая партия (1899),Sing,Fem
2688,Финский Красный Крест,Sing,Masc
2689,Епархия Среднего Запада,Sing,Fem
2690,Математическая ассоциация Америки,Sing,Fem
2691,Библиотека Каталонии,Sing,Fem
2692,Кременчугское отделение Императорского Русского технического общества,Sing,Neut
2693,Академия сорока,Sing,Masc
2694,Бронницкое викариатство,Sing,Neut
2695,Украинская киноакадемия,Sing,Fem
2696,Латвийская революционная социалистическая партия,Sing,Fem
2697,"Арсевен, Джеляль Эсад",Sing,Masc
2698,Берг-директориум,Sing,Masc
2699,Русско-украинская радикальная партия,Sing,Fem
2700,"Озтрак, Фаик",Sing,Masc
2701,Государственный суд Лихтенштейна,Sing,Masc
2702,Словацкое учёное товарищество,Sing,Neut
2703,Астрономическая обсерватория Казанского университета,Sing,Fem
2704,Олимпийский комитет Литвы,Sing,Masc
2705,Станчики,Plur,Masc
2706,Польское психиатрическое общество,Sing,Neut
2707,Русское собрание,Sing,Neut
2708,Естественнонаучный институт Пермского государственного университета,Sing,Masc
2709,Главный магистрат,Sing,Masc
2710,Московское археологическое общество,Sing,Neut
2711,Американская социологическая ассоциация,Sing,Fem
2712,Олимпийский комитет Египта,Sing,Masc
2713,Лермонтовский курорт,Sing,Masc
2714,Липецкий театр драмы имени Л. Н. Толстого,Sing,Masc
2715,Научно-исследовательский институт охотничьего хозяйства и звероводства,Sing,Masc
2716,Испанская королевская академия наук,Sing,Fem
2717,CIMA,,
2718,Гейдельбергская академия наук,Sing,Fem
2719,Олимпийский комитет Кубы,Plur,Masc
2720,"Бербероглу, Энис",,
2721,Общество авторов,Plur,Masc
2722,Португальская коммунистическая партия,Sing,Fem
2723,Государственный институт опытной агрономии,Sing,Masc
2724,Бейрутская фондовая биржа,Sing,Fem
2725,Немецкий институт экономических исследований,Sing,Masc
2726,Uniqlo,,
2727,Общество культуры и науки евреев,Plur,Masc
2728,Русское энтомологическое общество,Sing,Neut
2729,Жас казах (организация),Plur,
2730,Фазыл Ахмед (писатель),Sing,Masc
2731,Комиссия по научным исследованиям в Гренландии,Sing,Fem
2732,Komatsu,,
2733,Международная электротехническая комиссия,Sing,Fem
2734,Архиепархия Рабата,Sing,Fem
2735,Прусская академия наук,Sing,Fem
2736,Food and Drug Administration,,
2737,Германский археологический институт,Plur,
2738,Общественная партия патриотов,Sing,Fem
2739,Бейт-Ариэла,,
2740,Новосибирская епархия,Sing,Fem
2741,BirdLife International,,
2742,Библиотека Бамбергского университета,Sing,Fem
2743,Ахдут ха-Авода,,
2744,Федерация хоккея Великобритании,Sing,Fem
2745,Лоун Пайн Коала,Sing,Fem
2746,Нахдатул,,
2747,Улама,Sing,Fem
2748,"НИИ акушерства, гинекологии и репродуктологии имени Д. О.",Plur,
2749,Отта,Sing,Fem
2750,Гохран России,Sing,Masc
2751,Ку-клукс-клан,Sing,Masc
2752,Апелляционный суд Свеаланда,Sing,Masc
2753,Аль-Фатат,Plur,Masc
2754,Всероссийский научно-исследовательский институт защиты растений,Sing,Masc
2755,Норрчёпингский симфонический оркестр,Sing,Masc
2756,Всероссийское общество филателистов,Sing,Neut
2757,Венгерская академия наук,Sing,Fem
2758,Либеральная партия Квебека,Sing,Fem
2759,Исламское сообщество Боснии и Герцеговины,Sing,Neut
2760,Ленинградский инженерно-строительный институт,Sing,Masc
2761,Мемфисский университет,Sing,
2762,Императорское Русское общество акклиматизации животных и растений,Sing,Neut
2763,"Биранд, Юсуф Иззет",Sing,
2764,Дом святого Теобальда,,
2765,Международная федерация спортивной медицины,Sing,Fem
2766,Шведский орден масонов,Sing,Masc
2767,Вирджинский полк,Sing,Masc
2768,Американская психиатрическая ассоциация,Sing,Fem
2769,Hebrew Free Loan Association of Northeast,,
2770,Ohio,,
2771,Национальная библиотека Республики Татарстан,Sing,Fem
2772,Австрийская национальная библиотека,Sing,Fem
2773,Государственный архив Полтавской области,Sing,Masc
2774,Национальная ассоциация промышленников,Sing,Fem
2775,Русское горное общество,Sing,Neut
2776,Американская ассоциация геологов-нефтяников,Sing,Fem
2777,Бюро по микологии и фитопатологии,Sing,Fem
2778,"Гёркей, Сабиха",Sing,Fem
2779,Республиканский шуцбунд,Sing,Masc
2780,Томский научно-исследовательский институт курортологии и физиотерапии,Sing,Masc
2781,Бостонская бизнес школа,Sing,Masc
2782,Черниговская областная универсальная научная библиотека имени В. Г.,Sing,Masc
2783,Короленко,Sing,Fem
2784,Общество имени А. И.,Sing,Neut
2785,Чупрова для разработки общественных наук,Sing,Masc
2786,Сохранная казна,Sing,Fem
2787,Тверская губернская учёная архивная комиссия,Sing,Fem
2788,Библиотека Великого национального собрания Турции,Sing,Fem
2789,Русское географическое общество,Sing,Neut
2790,Общество палийских текстов,Sing,Neut
2791,Федерация хоккея Румынии,Sing,Fem
2792,Латвийское общество глухих,Sing,Neut
2793,Социал-демократическая партия Грузии,Sing,Fem
2794,Казанский русский национальный клуб,Sing,Masc
2795,Коммунистический союз молодёжи Китая,Sing,Fem
2796,Институт литературы имени Т. Г.,Plur,
2797,Шевченко НАН Украины,Sing,Fem
2798,Королевская библиотека Бельгии,Sing,Fem
2799,Торопецкая библиотека,Sing,Fem
2800,Бюро корпораций (США),Plur,Neut
2801,Харьковская областная филармония,Sing,Fem
2802,"Фейзиоглу, Метин",Sing,
2803,Московский государственный театр Ленком Марка,Sing,Masc
2804,Захарова,,
2805,Les Neuf,,
2806,Sœurs,,
2807,Национальная стрелковая ассоциация США,Sing,Fem
2808,Немецкая народная партия (1868),Sing,Fem
2809,Сербская академия наук и искусств,Sing,Fem
2810,Британский союз за отмену вивисекции,Sing,Masc
2811,Киотский ботанический сад,Sing,Masc
2812,Общество любомудрия,Plur,Neut
2813,Демократическая партия (Болгария),Sing,Fem
2814,Орден Восточной звезды,Sing,Fem
2815,Коммунистическая партия Чили,Plur,
2816,Социал-демократическая рабочая партия Эстонии,Sing,Fem
2817,Американский институт права,Sing,Masc
2818,Партия Конституционного Союза,Sing,Fem
2819,Демократическая партия (Швейцария),Sing,Fem
2820,Всероссийский НИИ кормов имени В. Р.,Plur,
2821,Вильямса,Plur,Masc
2822,Мосгорломбард,Sing,Masc
2823,Олимпийский комитет Португалии,Sing,Masc
2824,Зоологическое общество Франции,Sing,Neut
2825,Донская государственная публичная библиотека,Sing,Fem
2826,Осоавиахим,Plur,
2827,Государственный монетный двор,Sing,Masc
2828,Баден-Вюртемберга в Карлсруэ,Plur,Masc
2829,Международный союз современного пятиборья,Sing,Masc
2830,Бостонская фондовая биржа,Sing,Fem
2831,Красный Треугольник (завод),Sing,Masc
2832,Пилиты,Plur,Masc
2833,Национальная парламентская библиотека (Япония),Sing,Fem
2834,Боливийская академия языка,Sing,Fem
2835,"Адывар, Аднан",Sing,Masc
2836,Российская академия художеств,Sing,Fem
2837,Всесоюзное общество филателистов,Sing,Neut
2838,Синедрион (Франция),Sing,Masc
2839,Комитет Палаты представителей по вопросам судопроизводства (США),Sing,
2840,Русское экономическое общество,Sing,Neut
2841,Франкфуртская фондовая биржа,Sing,Fem
2842,Шатиловская сельскохозяйственная опытная станция,Sing,Fem
2843,Сведенборгиане,,
2844,Шура-и-Ислам,Sing,Masc
2845,Украинская мужицкая партия,Sing,Fem
2846,"Кафтанджиоглу, Джанан",,
2847,Императорский университет Кэйдзё,Sing,
2848,Ха-Поэль ха-Цаир,,
2849,Партия независимости (США),Sing,Fem
2850,"Эрк (партия, 1919-1926)",Sing,Masc
2851,Анти-административная партия,,
2852,Олимпийский комитет Испании,Sing,Masc
2853,Чертковская библиотека,Sing,Fem
2854,Московское религиозно-философское общество,Sing,Neut
2855,Русский исполнительный комитет,Sing,Masc
2856,Коммунистическая партия Западной Украины,Sing,Fem
2857,Дулёвский фарфоровый завод,Sing,Masc
2858,Полиция Квебека,Sing,Fem
2859,Тактический центр,Sing,Masc
2860,Генеральный откуп,Sing,Masc
2861,Шанхайская епархия,Sing,Fem
2862,Фондовая биржа Хельсинки,Sing,Fem
2863,Балет Словацкого национального театра,Sing,
2864,Хорватская крестьянская партия,Sing,Fem
2865,Польская академия знаний,Sing,Fem
2866,Российский научный центр радиологии и хирургических технологий имени академика А.,Sing,Masc
2867,М. Гранова,Plur,
2868,Лиссабонская академия наук,Sing,Fem
2869,ФИФА,Sing,Fem
2870,Прогрессивно-экономическая партия Российской империи,Sing,Fem
2871,Христианско-социальная партия (Австрия),,
2872,Dentsu,,
2873,Народное право,Sing,Neut
2874,Олимпийский комитет Мексики,Sing,Masc
2875,Баварская народная партия,Sing,Fem
2876,Алтайская краевая универсальная научная библиотека имени В. Я. Шишкова,Sing,
2877,Союз взаимопомощи русских писателей,Sing,Fem
2878,Экспедиция рыбного промысла,Sing,Masc
2879,Верховный суд Аргентины,Sing,Masc
2880,Великая национальная ложа Франции,Sing,Fem
2881,Христианско-демократический союз — Чехословацкая народная партия,Sing,Masc
2882,Ассоциация художников революционной России,Plur,Masc
2883,Общество прикладной математики и механики,Sing,Neut
2884,Всесоюзный научно-исследовательский институт сельскохозяйственного машиностроения имени В. П. Горячкина,Sing,Masc
2885,Международная кинологическая федерация,Sing,Fem
2886,Гуммет,Sing,
2887,Ассоциация лыжного спорта и сноуборда США,Sing,Masc
2888,Союз Русских просветительных и благотворительных обществ в Эстонии,Plur,Neut
2889,Олимпийская спортивная конфедерация Германии,Sing,Fem
2890,Эдинбургское королевское общество,Sing,Neut
2891,Интернационал противников войны,Sing,Masc
2892,Научное общество имени Тараса Шевченко,Sing,Neut
2893,Великий восток,Sing,Masc
2894,Франции,Plur,Fem
2895,Национальная библиотека Бразилии,Sing,Fem
2896,Министерство иностранных дел,Sing,Masc
2897,Ирана,Sing,Fem
2898,Ассоциация американских художников и скульпторов,Sing,Fem
2899,BBC News,,
2900,Пермский театр оперы и балета имени П. И.,,
2901,Чайковского,Sing,Masc
2902,Союз для достижения полноправия еврейского народа,Sing,Masc
2903,Всемирная сионистская организация,Sing,Fem
2904,Историческое общество при Московском университете,Sing,Masc
2905,Королевское энтомологическое общество Лондона,Sing,Neut
2906,Высшие специальные офицерские классы ВМФ,Plur,
2907,Бескровное убийство (группа),Sing,Neut
2908,Общество академической независимой народной молодёжи «Орка»,Sing,Fem
2909,Элайху (тайное общество),,
2910,Американское общество маммалогов,Sing,Neut
2911,Папская академия наук,Sing,Fem
2912,Союз спасения,Sing,Neut
2913,Верховный суд Украины,Sing,Masc
2914,Шустер-клуб,Plur,Fem
2915,Владимирская губернская учёная архивная комиссия,Sing,Fem
2916,Национальная ассоциация студенческого спорта,Sing,Fem
2917,"Саврич, Карл Авксентьевич",,
2918,RIKEN,,
2919,Национальная опера,Sing,Masc
2920,Украины,Sing,Fem
2921,UPAEP,,
2922,Олимпийский комитет Швейцарии,Sing,Masc
2923,Рижское латышское общество,Sing,Neut
2924,Судебный комитет Тайного совета,Sing,Masc
2925,Всеукраинский истпарт,Sing,Masc
2926,Либеральная партия (Норвегия),Sing,Fem
2927,Департамент полиции Сан-Франциско,Sing,Masc
2928,Философский факультет Карлова университета,Sing,
2929,Большой театр,Sing,Masc
2930,Йоханнесбургская фондовая биржа,Sing,Fem
2931,Харьковский научно-исследовательский институт судебных экспертиз,Sing,Masc
2932,Исландское литературное общество,Sing,Neut
2933,Харьковский физико-технический институт,Sing,Masc
2934,Центральный научно-исследовательский институт морского флота,Sing,Masc
2935,Министерство национальной обороны Канады,Sing,Neut
2936,"Эртем, Садри",Plur,
2937,Национальная библиотека Португалии,Sing,Fem
2938,Государственный гидрологический институт,Plur,
2939,Теософское общество Адьяр,Sing,Neut
2940,Латвийская православная церковь,Sing,Fem
2941,Центральный научно-исследовательский институт строительных конструкций имени В. А.,,
2942,Кучеренко,,
2943,Республиканский театр юного зрителя Узбекистана,Sing,Masc
2944,Национальная хоккейная ассоциация,Sing,Fem
2945,Белтелерадиокомпания,Sing,Fem
2946,Всероссийский научно-исследовательский институт генетики и селекции плодовых растений имени И. В.,Plur,
2947,Мичурина,Sing,Fem
2948,Национальный комитет Чехословакии,Sing,Masc
2949,"Галип, Решит",Sing,Masc
2950,Лаборатория орнитологии Корнеллского университета,Sing,Fem
2951,Книжная палата Украины имени Ивана Фёдорова,Sing,Fem
2952,Всероссийское добровольное пожарное общество,Sing,Neut
2953,Мельбурнский крикетный клуб,Sing,Masc
2954,Библиотека Ньюберри,Sing,Fem
2955,Русское культурно-просветительное общество имени А. В.,Sing,Neut
2956,Духновича,Sing,Fem
2957,Библиотека имени Л. Н. Толстого (Минск),Plur,Fem
2958,Библиотека Российской академии наук,Sing,Fem
2959,Севастопольский яхт-клуб,Sing,Masc
2960,Муниципальная библиотека Порту,Sing,Fem
2961,Польское географическое общество,Sing,Neut
2962,Берлинское географическое общество,Sing,Neut
2963,Партия демократических реформ,Sing,Fem
2964,Федеральный научный центр гигиены имени Ф. Ф.,Plur,
2965,Эрисмана,Sing,Fem
2966,Прогрессивно-консервативная партия Альберты,Sing,Fem
2967,Общество Московского научного института,Sing,Masc
2968,Конституционный блок (Болгария),Sing,Masc
