,entity,number,gender
1911,Кіровоградська обласна державна адміністрація,Sing,Fem
1912,Рада Європейського Союзу,Sing,Fem
1913,ФІДЕ,,
1914,Федерація мініфутболу України,Sing,Fem
1915,Міжнародний рух Червоного Хреста і Червоного Півмісяця,Sing,Masc
1916,Високий суд Намібії,Sing,Masc
1917,Австралійська рада профспілок,Sing,Fem
1918,Паризька комуна (сквот),Sing,Fem
1919,Комуністичний союз молоді Китаю,Sing,Masc
1920,Офіс міністра оборони США,Sing,Masc
1921,Bitcoin Foundation,,
1922,Міністерство економіки Польщі,Sing,Neut
1923,Жіноча громада Буковини,Sing,Fem
1924,Державна соціальна служба України,Sing,Fem
1925,Приморський районний суд міста Одеси,Sing,Masc
1926,"Міністерство морських справ, транспорту та інфраструктури Хорватії",Sing,Neut
1927,Фронт національної конвергенції,Sing,Masc
1928,Латвійський державний історичний архів,Plur,Masc
1929,Асоціація Атлантичного договору,Sing,Fem
1930,Державне агентство з питань електронного урядування України,Sing,Neut
1931,Чехословацька академія наук,Sing,Fem
1932,Tough mudder,,
1933,Федеральний архів Німеччини,Plur,Masc
1934,Python Software Foundation,,
1935,TÜLOMSAŞ,Sing,Fem
1936,Наука заради миру і безпеки,Sing,Fem
1937,Рада Федерації,Sing,Fem
1938,Товариство імені Олександра Духновича,Sing,Neut
1939,Організація НАТО з науки і технологій,Sing,Fem
1940,Міністерство закордонних справ Норвегії,Sing,Neut
1941,Поліція штату Орегон,Sing,Fem
1942,Об'єднана профспілка автобудівників,Sing,Fem
1943,Ліґа американських українців,Sing,Fem
1944,Новозеландський кінологічний клуб,Sing,Masc
1945,Академія мистецтв та технологій кінематографа,Sing,Fem
1946,Європейські спільноти,Plur,Masc
1947,"Федеральний департамент оборони, захисту населення і спорту Швейцарії",Sing,Masc
1948,Національна асамблея Еквадору,Sing,Fem
1949,Робітнича міліція (Угорщина),Sing,Fem
1950,Державна судова адміністрація України,Sing,Fem
1951,Молодь БНФ,,
1952,"Батьки, сім'ї та друзі лесбійок і геїв",,
1953,Залізний фронт,Sing,Masc
1954,Міжнародний фонд «Відродження»,Sing,Masc
1955,ЮНІСЕФ Україна,Sing,Masc
1956,Kymco,,
1957,Італійський національний синдикат кіножурналістів,Sing,Masc
1958,Євреї за Ісуса,Sing,Masc
1959,Лабораторія Лінкольна,Sing,Fem
1960,Enactus,,
1961,Господарський суд Черкаської області,Sing,Masc
1962,Чеська Есперанто-Молодь,Sing,Fem
1963,Офіс Президента України,Sing,Masc
1964,Рейтингове агентство «ІВІ—Рейтинг»,Sing,Neut
1965,Брама Ґродська — Театр NN,Sing,Masc
1966,Комісія ООН зі сталого розвитку,Sing,Fem
1967,Всеукраїнська асоціація об’єднаних територіальних громад,Sing,Fem
1968,Конституційний суд Латвії,Sing,Masc
1969,Європейська слідча співпраця,Sing,Fem
1970,Міжнародний рух солідарності,Sing,Masc
1971,Європейська школа управління,Sing,Fem
1972,Citibank,,
1973,Спільнота кінокритиків Нью-Йорка,Sing,Fem
1974,Бюро європейських та євразійських справ,Sing,Neut
1975,Другий інтернаціонал,Sing,Masc
1976,Human Rights Publishers,,
1977,Wikimedia Bangladesh,,
1978,Корнське мовне партнерство,Sing,Neut
1979,Федерація футболу Дніпропетровської області,Sing,Fem
1980,Клуб Сьєрра,Sing,Masc
1981,ФІБА Європа,Sing,Fem
1982,Американський інститут аеронавтики і астронавтики,Sing,Masc
1983,Вищий антикорупційний суд України,Sing,Masc
1984,Американське філософське товариство,Sing,Neut
1985,Вільні Люди,Plur,Fem
1986,Міністерство внутрішніх справ США,Sing,Neut
1987,Екстра-ліга (Україна),Sing,Fem
1988,Королівське хімічне товариство,Sing,Neut
1989,Молодіжна алія,Sing,Fem
1990,Міжнародний фонд захисту тварин,Sing,Masc
1991,Мексиканська мафія,Sing,Fem
1992,Африканський Союз,Sing,Masc
1993,Світова федерація українських жіночих організацій,Sing,Fem
1994,Офіс торгового представника США,Sing,Masc
1995,Українська Гельсінська група,Sing,Fem
1996,NF-Board,,
1997,Українсько-скандинавський центр,Sing,Masc
1998,Олімпійський комітет Монако,Sing,Masc
1999,Всеросійський центр вивчення громадської думки,Sing,Masc
2000,Експортно-імпортний банк Японії,Sing,Masc
2001,Ніжинська державна драматична студія,Sing,Fem
2002,Зовнішньополітична ініціатива,Sing,Fem
2003,Залізна дивізія (Латвія),Sing,Fem
2004,Управління Імператорського двору Японії,Sing,Neut
2005,VESA,,
2006,Адміністрація національних парків (Аргентина),Sing,Fem
2007,Mitacs,,
2008,Національне поліцейське агентство (Південна Корея),Sing,Neut
2009,Українська професійна кіберспортивна асоціація,Sing,Fem
2010,Співдружність португаломовних країн,Sing,Fem
2011,Союз українських працюючих жінок,Sing,Masc
2012,Федерація хокею Азербайджану,Sing,Fem
2013,Незалежна медіа-профспілка України,Sing,Masc
2014,Machine Intelligence Research Institute,,
2015,Європейська служба зовнішніх справ,Sing,Fem
2016,Олімпійський комітет Катару,Sing,Masc
2017,Королівська інженерна академія,Sing,Fem
2018,Національна академія наук США,Sing,Fem
2019,Мистецький клуб Челсі,Sing,Masc
2020,Управління з охорони праці OSHA,Sing,Neut
2021,Міністерство юстиції України,Sing,Neut
2022,Рада національної безпеки і оборони України,Sing,Fem
2023,Українське суспільно-культурне товариство,Sing,Neut
2024,Національна асамблея народної влади (Куба),Sing,Fem
2025,Асоціація регіонального співробітництва Південної Азії,Sing,Fem
2026,Демократичний союз свободи,Sing,Masc
2027,Спілка кінематографістів Росії,Sing,Fem
2028,Свята Софія (товариство),Sing,Fem
2029,Міністерство науки та вищої освіти Польщі,Sing,Neut
2030,Animal Aid,,
2031,Фундація регіональних ініціатив,Sing,Masc
2032,Міністерство оборони США,Sing,Neut
2033,Black Lives Matter,,
2034,Туринська національна університетська бібліотека,Sing,Fem
2035,Ісламський джихад у Палестині,Sing,Masc
2036,Life Extension Foundation,,
2037,Перший Інтернаціонал,Sing,Masc
2038,Міністерство охорони здоров'я і соціальних справ Швеції,Sing,Neut
2039,Європейське оборонне агентство,Sing,Neut
2040,Академія медичних наук СРСР,Sing,Fem
2041,Європейська асоціація студентів та молодих географів,Sing,Fem
2042,Північний рух опору,Sing,Masc
2043,Маккабі (лікарняна каса),Sing,Masc
2044,Вільна російська друкарня,Sing,Fem
2045,Лицарі Колумба,Plur,Masc
2046,"Бюро алкоголю, тютюну, вогнепальної зброї і вибухових речовин",Sing,Neut
2047,Академія кінематографічних мистецтв і наук,Sing,Fem
2048,Парламент Південної Осетії,Sing,Masc
2049,Верховні народні збори КНДР,Plur,Masc
2050,Американські атеїсти,Plur,Masc
2051,COSIC,,
2052,Діпромісто,Sing,Neut
2053,Державна інспекція України з питань захисту прав споживачів,Sing,Fem
2054,Міністерство спорту й туризму Республіки Білорусь,Sing,Neut
2055,Glassdoor,,
2056,L3Harris Technologies,,
2057,Тимчасова консультативна асамблея (1943 — 1945),Sing,Fem
2058,350.org,,
2059,Бухарестська дев'ятка,Sing,Fem
2060,Шевченківський районний суд міста Києва,Sing,Masc
2061,Міністерство економіки та з питань європейської інтеграції України,Sing,Neut
2062,Німецьке палеонтологічне товариство,Sing,Neut
2063,Басідж,Sing,Masc
2064,Міністерство внутрішніх справ Боснії і Герцеговини,Sing,Neut
2065,Одеська обласна рада,Sing,Fem
2066,Одеське юридичне товариство (1924),Sing,Neut
2067,Інститут історії партії при ЦК Компартії України,Sing,Masc
2068,Організація Об'єднаних Націй,Sing,Fem
2069,Верховна Рада Казахської Радянської Соціалістичної Республіки,Sing,Fem
2070,Міністерство окупованих східних територій,Sing,Neut
2071,Міс Світу,Sing,Masc
2072,Європейське агентство з лікарських засобів,Sing,Neut
2073,Організація економічного співробітництва та розвитку,Sing,Fem
2074,Фонд Знань,Sing,Masc
2075,Шведське податкове агентство,Sing,Neut
2076,Департамент шерифа міста Нью-Йорк,Sing,Masc
2077,Accuracy in Media,,
2078,Орден де Моле,Sing,Neut
2079,Український культурний фонд,Sing,Masc
2080,Програма ООН з населених пунктів,Sing,Fem
2081,Історичний архів (Прілеп),Plur,Masc
2082,Всесвітній Уйгурський Конгрес,Sing,Masc
2083,Міністерство національної економіки Казахстану,Sing,Neut
2084,Міністерство оборони Хорватії,Sing,Neut
2085,Клуб 231,,
2086,Об'єднання сучасних архітекторів,Sing,Neut
2087,Федерація баскетболу України,Sing,Fem
2088,Вільна асоціація німецьких профспілок,Sing,Fem
2089,Gambit Esports,,
2090,"Федеральне міністерство у справах сім'ї, людей похилого віку, жінок та молоді Німеччини",Sing,Neut
2091,Палата депутатів Італії,Sing,Fem
2092,Футбольна асоціація Центральної Азії,Sing,Fem
2093,АллатРа (рух),,
2094,Італійська федерація видів спорту на льоду,Sing,Fem
2095,Об'єднаний центр передових технологій з кібероборони НАТО,Sing,Masc
2096,Громадська ліга Україна — НАТО,,
2097,Міністерство оборони України,Sing,Neut
2098,Болгарський футбольний союз,Sing,Masc
2099,Рівненська обласна державна адміністрація,Sing,Fem
2100,De Koninklijke Porceleyne Fles (фабрика-музей),,
2101,Міжнародна асоціація жонглерів,Sing,Fem
2102,Рада співробітництва арабських держав Перської затоки,Sing,Fem
2103,Маестро (футбольний клуб),Sing,Masc
2104,Клуб Добродіїв,Sing,Masc
2105,Товариство чорного дракона,Sing,Neut
2106,Допоміжна поліція Поліцейського департаменту Нью-Йорка,Sing,Fem
2107,Ротарі Інтернешнл,Plur,Masc
2108,Амурська Українська Обласна Рада,Sing,Fem
2109,Королівська академія французької мови і літератури Бельгії,Sing,Fem
2110,Господарський суд Сумської області,Sing,Masc
2111,Національне агентство з питань запобігання корупції,Sing,Neut
2112,Товариство фізиків Республіки Македонії,Sing,Neut
2113,Міжнародна федерація Таеквон-До,Sing,Fem
2114,Олімпійський комітет Росії,Sing,Masc
2115,Черкаська обласна рада,Sing,Fem
2116,Міжнародна спілка електрозв'язку,Sing,Fem
2117,Організація Договору Південно-Східної Азії,Sing,Fem
2118,Політична партія «Духовна Україна»,Sing,Fem
2119,Міжнародна федерація з інформації та документації,Sing,Fem
2120,Житомирська обласна рада,Sing,Fem
2121,Союз українок-емігранток у Румунії,Sing,Masc
2122,Інститут Адама Міцкевича,Sing,Masc
2123,Міністерство культури Хорватії,Sing,Neut
2124,Незалежна асоціація банків України,Sing,Fem
2125,Міністерство внутрішніх справ Чехії,Sing,Neut
2126,Suckless.org,,
2127,Світовий Конґрес Українців,Sing,Masc
2128,Товариство приятелів Русі,Sing,Neut
2129,Молодіжний союз,Sing,Masc
2130,Вишеградська група,Sing,Fem
2131,Рада ООН з прав людини,Sing,Fem
2132,Тукуманський конгрес,Sing,Masc
2133,Сенат Італії,Sing,Masc
2134,Державна фіскальна служба України,Sing,Fem
2135,Програма розвитку ООН,Sing,Fem
2136,Розвідувальне агентство (Хорватія),Sing,Neut
2137,"Глобальний фонд для боротьби зі СНІДом, туберкульозом та малярією",Sing,Masc
2138,Французький інститут,Sing,Masc
2139,Федеральна служба повітряних маршалів,Sing,Fem
2140,Рада округу Колумбія,Sing,Fem
2141,Французький Інститут в Україні,Sing,Masc
2142,SWAT,,
2143,Cogema Group,,
2144,Академія наук Чеської Республіки,Sing,Fem
2145,Рух католицьких робітників,Sing,Masc
2146,Європейська організація молекулярної біології,Sing,Fem
2147,Велика двадцятка,Sing,Fem
2148,Полтавська обласна державна адміністрація,Sing,Fem
2149,Поліцейська служба Норвегії,Sing,Fem
2150,Російський інститут історії мистецтв,Sing,Masc
2151,Генеральна рада Сан-Марино,Sing,Fem
2152,BirdLife International,,
2153,Громадський інформаційно-аналітичний центр для молоді,Sing,Masc
2154,Єврейське агентство,Sing,Neut
2155,Ініціатива «Хартія Землі»,Sing,Fem
2156,Британська академія телебачення та кіномистецтва,Sing,Fem
2157,Американське нумізматичне товариство,Sing,Neut
2158,Національне антикорупційне бюро України,Sing,Neut
2159,Навчально-науковий інститут креативних студій Тернопільського національного економічного університету,Sing,Masc
2160,Центр «Миротворець»,Sing,Masc
2161,Міністерство державної безпеки СРСР,Sing,Neut
2162,Сіоністська організація Америки,Sing,Fem
2163,Інститут Сервантеса,Sing,Masc
2164,Конституційний суд Австрії,Sing,Masc
2165,Державна інспекція архітектури та містобудування України,Sing,Fem
2166,Господарський суд Миколаївської області,Sing,Masc
2167,Закавказький сейм,Sing,Neut
2168,Рух сприяння територіальній обороні України,Sing,Masc
2169,Пан'європейський Союз,Sing,Masc
2170,Рада Туреччини з науково-технічних досліджень,Sing,Fem
2171,Helena Group,,
2172,Федерація бадмінтону Азербайджану,Sing,Fem
2173,Державна геологічна служба України,Sing,Fem
2174,Податкова міліція (Україна),Sing,Fem
2175,Верховний Суд (Україна),Sing,Masc
2176,Офіс ООН з координації гуманітарних питань,Sing,Masc
2177,Інститут демократії та прав людини,Sing,Masc
2178,German U15,,
2179,Американський геофізичний союз,Sing,Masc
2180,Федеральні збори Росії,Plur,Masc
2181,Міжнародна служба обертання Землі,Sing,Fem
2182,Горді хлопці,Plur,Masc
2183,Всеукраїнське об'єднання «Громада»,Sing,Neut
2184,Кампанія за права людини,Sing,Fem
2185,Українська Далекосхідна Крайова Рада,Sing,Fem
2186,Міністерство економічного розвитку і торгівлі України,Sing,Neut
2187,Інститут охорони здоров’я дітей та підлітків НАМН України,Sing,Masc
2188,Нідерландський інститут космічних досліджень,Sing,Masc
2189,Інтернет-корпорація з присвоєння імен та номерів,Sing,Fem
2190,Українська Есперанто Асоціація,Sing,Fem
2191,Організація економічного співробітництва,Sing,Fem
2192,Джей-стріт,Sing,Masc
2193,Всесвітня митна організація,Sing,Fem
2194,"Федеральний департамент економіки, освіти та досліджень Швейцарії",Sing,Masc
2195,Міністерство безпеки і внутрішніх справ Російської Федерації,Sing,Neut
2196,Матиця серболужицька,Sing,Fem
2197,Національне географічне товариство,Sing,Neut
2198,Федерація легкої атлетики Львівської області,Sing,Fem
2199,Рух неприєднання,Sing,Masc
2200,Міжнародний центр з урегулювання інвестиційних спорів,Sing,Masc
2201,Українська Центральна Рада,Sing,Fem
2202,Конгрес Філіппін,Sing,Masc
2203,Міністерство фінансів США,Sing,Neut
2204,Міністерство цивільних справ Боснії і Герцеговини,Sing,Neut
2205,Гістадрут,Sing,Masc
2206,Космічне агентство Великої Британії,Sing,Neut
2207,Агентство безпеки та розвідки (Сербія),Sing,Neut
2208,Федеральне міністерство закордонних справ і європейської інтеграції Австрії,Sing,Neut
2209,Економічне співтовариство країн Центральної Африки,Sing,Neut
2210,ELibUkr,,
2211,Антифашистське віче народного визволення Югославії,Sing,Neut
2212,Сенат Франції,Sing,Masc
2213,Міжнародне бюро миру,Sing,Neut
2214,Астраханський ВТТ,Sing,Masc
2215,Європейська рада,Sing,Fem
2216,Асоціація польських електриків,Sing,Fem
2217,TU9,Sing,Masc
2218,Асоціація футзалу України,Sing,Fem
2219,Академія вишуканих мистецтв (Франція),Sing,Fem
2220,Центр політико-правових реформ,Sing,Masc
2221,Міністерство закордонних справ Польщі,Sing,Neut
2222,Полтавська обласна організація НСПУ,Sing,Fem
2223,NORSAR,,
2224,Штурмові загони,Plur,Masc
2225,Палата перів Японії,Sing,Fem
2226,Гільдія головних редакторів (керівників) засобів масової інформації України,Sing,Fem
2227,Дарницький районний суд міста Києва,Sing,Masc
2228,Український зональний науково-дослідний і проектний інститут по цивільному будівництву,Sing,Masc
2229,Рада громадського контролю НАБУ,Sing,Fem
2230,MILENG CoE,,
2231,Асоціація кінокритиків Аргентини,Sing,Fem
2232,Міжнародна морська організація,Sing,Fem
2233,Українська екологічна асоціація «Зелений світ»,Sing,Fem
2234,Нація Ісламу,Sing,Fem
2235,Національні збори Вірменії,Plur,Masc
2236,Всесоюзне хімічне товариство імені Дмитра Менделєєва,Sing,Neut
2237,Служба безпеки України,Sing,Fem
2238,Освітній фонд Джеймса Ренді,Sing,Masc
2239,Ризька кіностудія,Sing,Fem
2240,Мюнхенська конференція з безпеки,Sing,Fem
2241,Управління безпеки та контррозвідки,Sing,Neut
2242,Знання (товариство),Sing,Neut
2243,Державне агентство меліорації та рибного господарства України,Sing,Neut
2244,СНІД-Фонд Елтона Джона,Sing,Masc
2245,Національний інститут ядерної фізики (Італія),Sing,Masc
2246,Орнітологічне товариство Вільсона,Sing,Neut
2247,World Steel Association,,
2248,Всеросійська надзвичайна комісія з боротьби з контрреволюцією і саботажем при РНК РРФСР,Sing,Fem
2249,Галатасарай (спортивне товариство),Sing,
2250,Американське бріологічне та ліхенологічне товариство,Sing,Neut
2251,Всесвітня федерація бадмінтону,Sing,Fem
2252,Веганська спільнота,Sing,Fem
2253,Українське робітниче товариство імені Тараса Шевченка,Sing,Neut
2254,Слідство.,Sing,Neut
2255,Інфо,,
2256,Олімпійський комітет Індонезії,Sing,Masc
2257,Державна міграційна служба України,Sing,Fem
2258,Міжнародна наукова рада,Sing,Fem
2259,Інститут внутрішніх аудиторів,Sing,Masc
2260,Федерація спортивної боротьби Росії,Sing,Fem
2261,Інтермеццо (КМЦ),,
2262,Легіслатура штату Каліфорнія,Sing,Fem
2263,Група підтримки України в Конгресі США,Sing,Fem
2264,Палата народів Боснії і Герцеговини,Sing,Fem
2265,Міністерство внутрішніх справ Північної Македонії,Sing,Neut
2266,Московська рок-лабораторія,Sing,Fem
2267,Відділ контррозвідки ФБР,Sing,Masc
2268,Державна регуляторна служба України,Sing,Fem
2269,Державний комітет інформатизації України,Sing,Masc
2270,Міжнародна торгівельна палата,Sing,Fem
2271,Фолькетинг,Sing,Masc
2272,Служба маршалів США,Sing,Fem
2273,NoFap,,
2274,Стратегія XXI,Sing,Neut
2275,Парламент Південно-Африканської Республіки,Sing,Masc
2276,Арабський валютний фонд,Sing,Masc
2277,Японський фонд майбутніх поколінь,Sing,Masc
2278,FINABEL,,
2279,Всесвітній Фелінологічний Конгрес,Sing,Masc
2280,Органи державної безпеки в Українській РСР,Sing,Masc
2281,Natur og Ungdom,,
2282,Штазі,,
2283,Російська спільнота політологів,Sing,Fem
2284,"Альфаро живий, дідько забирай!",Sing,Masc
2285,Верховний суд Польщі,Sing,Masc
2286,ACT UP,,
2287,"Державна служба України з питань геодезії, картографії та кадастру",Sing,Fem
2288,Законодавчий відділ Кабінету Міністрів Японії,Sing,Masc
2289,Міністерство економіки України,Sing,Neut
2290,Розвідувальний центр Міністерства оборони Японії,Sing,Masc
2291,Міністерство енергетики України,Sing,Neut
2292,Союз українок Америки,Sing,Masc
2293,Парламентська ліга Японії,Sing,Fem
2294,Академія наук Албанії,Sing,Fem
2295,Уряд Юліяна Ревая,Sing,Masc
2296,Мон Пелерін (товариство),Sing,Masc
2297,Югослов'янський комітет,Sing,Masc
2298,Державна служба України з питань праці,Sing,Fem
2299,Тернопільська обласна рада,Sing,Fem
2300,Ательє Єгер,Sing,
2301,Mahasz,,
2302,Спілка письменників СРСР,Sing,Fem
2303,Wikimedia Israel,,
2304,Творча спілка «Майбутнє хореографії»,Sing,Fem
2305,Африканський національний конгрес,Sing,Masc
2306,Європейська агенція довкілля,Sing,Fem
2307,Інститут Аспена,Sing,Masc
2308,SYM Motors,,
2309,Курортополіс «Трускавець»,Sing,Masc
2310,Британська асоціація виробників фонограм,Sing,Fem
2311,Генеральна Федерація Робітничих Профспілок в Бахрейні,Sing,Fem
2312,Міжнародний центр ISSN,Sing,Masc
2313,Міністерство економіки і сталого розвитку Хорватії,Sing,Neut
2314,Французька дія,Sing,Fem
2315,Міністерство закордонних справ Північної Македонії,Sing,Neut
2316,Партія Чорних Пантер,Sing,Fem
2317,Олімпійський комітет Угорщини,Sing,Masc
2318,Кінологічна федерація Грузії,Sing,Fem
2319,Міжнародний інститут прикладного системного аналізу,Sing,Masc
2320,Поліція Данії,Sing,Fem
2321,Жіночий антифашистський фронт Македонії,Sing,Masc
2322,Державна служба України з лікарських засобів та контролю за наркотиками,Sing,Fem
2323,Білоруський Гельсінський комітет,Sing,Masc
2324,European Digital Rights,,
2325,Міжнародний союз молодих соціалістів,Sing,Masc
2326,Французька національна профспілка виробників фонограм,Sing,Fem
2327,Міністерство державної безпеки КНР,Sing,Neut
2328,Всесвітня Есперантистська Молодіжна Організація,Sing,Fem
2329,Державне космічне агентство України,Sing,Neut
2330,Східна Європа (фонд),Sing,Fem
2331,Індустріальні робітники світу,Plur,Masc
2332,КОС,Sing,Masc
2333,Об'єднання українців у Польщі,Sing,Neut
2334,Khan Academy,,
2335,Дух часу (рух),Sing,Masc
2336,Святошинський районний суд міста Києва,Sing,Masc
2337,Чуваський національний конгрес,Sing,Masc
2338,Шанхайська організація співробітництва,Sing,Fem
2339,Міжнародна жіноча ліга за мир та свободу,Sing,Fem
2340,Спілка журналістів СРСР,Sing,Fem
2341,Угорська королівська армія,Sing,Fem
2342,Міжнародна асоціація підтримки України,Sing,Fem
2343,Верховна рада СРСР,Sing,Fem
2344,Національне Одюбонівське товариство,Sing,Neut
2345,Орден Східних тамплієрів,Plur,Masc
2346,БАФТА Уельс,Sing,Fem
2347,Національні збори Республіки Білорусь,Plur,Masc
2348,Ісламський фронт порятунку,Sing,Masc
2349,Національне агентство з космічних досліджень Білорусі,Sing,Neut
2350,Міграційна та митна правоохоронна служба США,Sing,Fem
2351,Партія «Солідарність жінок України»,Sing,Fem
2352,Федерація хокею Республіки Білорусь,Sing,Fem
2353,Всесвітня метеорологічна організація,Sing,Fem
2354,Трансперенсі Інтернешнл,Sing,Masc
2355,Духовне управління мусульман України,Sing,Neut
2356,Зупинимо ісламізацію Норвегії,Plur,
2357,Управління боротьби з наркотиками,Sing,Neut
2358,Кхмер-Кромська федерація,Sing,Fem
2359,Левада-Центр,Sing,Masc
2360,Прикордонна служба Швейцарії,Sing,Fem
2361,Американська асоціація географів,Sing,Fem
2362,Федерація хокею Львівської області,Sing,Fem
2363,Матиця хорватська,Sing,Fem
2364,Федеральне мережеве агентство,Sing,Neut
2365,Федеральні збори Швейцарії,Plur,Masc
2366,Стортинг,Sing,Masc
2367,Батьківщина (товариство),Sing,Fem
2368,Monumenta Germaniae Historica,,
2369,Конституційний суд Литви,Sing,Masc
2370,Міжнародна спілка лісових дослідницьких організацій,Sing,Fem
2371,Уповноважений Президента України з питань волонтерської діяльності,Sing,Masc
2372,Національна коаліція сирійських революційних і опозиційних сил,Sing,Fem
2373,Expo 1998,,
2374,Далекосхідний революційний комітет,Sing,Masc
2375,Аксьон директ,Sing,Masc
2376,Міжнародний альянс атеїстів,Sing,Masc
2377,Віденські майстерні,Plur,Fem
2378,Міністерство юстиції Республіки Білорусь,Sing,Neut
2379,"Федеральний департамент довкілля, транспорту, енергетики та комунікацій Швейцарії",Sing,Masc
2380,Асоціація «Українські технічні коноплі»,Sing,Fem
2381,Рейтинг (соціологічна група),,
2382,Міжнародний альянс пам'яті жертв Голокосту,Sing,Masc
2383,Антитерористичний центр СБУ,Sing,Masc
2384,Королівський коледж психіатрів,Sing,Masc
2385,Міністерство охорони здоров'я Польщі,Sing,Neut
2386,Туринська академія наук,Sing,Fem
2387,Організація українських націоналістів революційна,Sing,Fem
2388,Team Liquid,,
2389,Національна регбійна ліга (Австралія),Sing,Fem
2390,Міністерство адміністрації і цифризації Польщі,Sing,Neut
2391,Артек (табір),Sing,Masc
2392,GSG 9,,
2393,Volcano Entertainment,,
2394,Державна служба якості освіти,Sing,Fem
2395,Freedom House,,
2396,Національна академія наук Киргизької Республіки,Sing,Fem
2397,Феміністична партія Іспанії,Sing,Fem
2398,Bourjois,,
2399,Головне управління Генерального штабу ЗС Російської Федерації,Sing,Neut
2400,Міністерство аграрної політики та продовольства України,Sing,Neut
2401,Німецько-американський союз,Sing,Masc
2402,Міжнародна фінансова корпорація,Sing,Fem
2403,Український союз промисловців і підприємців,Sing,Masc
2404,Союз південноамериканських націй,Sing,Masc
2405,Центр ядерних досліджень і навчання «Чекмедже»,Sing,Masc
2406,"Міжнародна асоціація лесбійок, геїв, бісексуалів, трансгендерів та інтерсексуалів",Sing,Fem
2407,Спілка кінокритиків України,Sing,Fem
2408,Київська обласна організація НСПУ,Sing,Fem
2409,Нью-Йоркська академія наук,Sing,Fem
2410,Теософське товариство,Sing,Neut
2411,АСАЛА,Sing,Fem
2412,Wikimedia Belgique,,
2413,Make-A-Wish Foundation,,
2414,Національна рада України з питань телебачення і радіомовлення,Sing,Fem
2415,Федеральне міністерство продовольства та сільського господарства Німеччини,Sing,Neut
2416,Іспанська федерація зимових видів спорту,Sing,Fem
2417,Українські Американські Ветерани,Plur,Fem
2418,Комісія ООН з прав міжнародної торгівлі,Sing,Fem
2419,Міністерство фінансів Польщі,Sing,Neut
2420,Міністерство сільського господарства і аграрного розвитку Ізраїлю,Sing,Neut
2421,Законодавчий юань,Sing,Masc
2422,Опір Тіхама,Sing,Masc
2423,Державна податкова інспекція у Дарницькому районі міста Києва,Sing,Fem
2424,Культурно-громадський центр ШELTER+,Sing,Masc
2425,Ліберальна партія України,Sing,Fem
2426,Austrian Holocaust Memorial Service,,
2427,Міністерство юстиції Польщі,Sing,Neut
2428,Фонд Мідоуз,Sing,Masc
2429,Миколаївська обласна державна адміністрація,Sing,Fem
2430,MetaBrainz Foundation,,
2431,Соціалістичний інтернаціонал,Sing,Masc
2432,Friends-International,,
2433,Командування навчання та доктрин армії США,Sing,Neut
2434,Уряд Чехії,Sing,Masc
2435,Національрат,Sing,Masc
2436,Жіноча українська професійна баскетбольна ліга,Sing,Fem
2437,Всесвітня продовольча премія,Sing,Fem
2438,Стамбульський державний симфонічний оркестр,Sing,Masc
2439,Всесоюзна академія сільськогосподарських наук імені Леніна,Sing,Fem
2440,Жіноча громада,Sing,Fem
2441,Партія «Стрілохрест»,Sing,Fem
2442,Nevada Gaming Control Board,,
2443,Фонд Білла і Мелінди Гейтс,Sing,Masc
2444,Союз (партія),Sing,Masc
2445,Комітет із захисту демократії,Sing,Masc
2446,Турецька асоціація освіти,Sing,Fem
2447,Міжнародна фундація виборчих систем,Sing,Fem
2448,Спілка письменників Росії,Sing,Fem
2449,Федеральний верховний суд Німеччини,Sing,Masc
2450,Святійший правлячий синод,Sing,Masc
2451,Основа (партія),,
2452,Миколаївський слідчий ізолятор,Sing,Masc
2453,Призренська ліга,Sing,Fem
2454,Господарський суд Київської області,Sing,Masc
2455,Міністерство сільського господарства Хорватії,Sing,Neut
2456,Українське лікарське товариство Північної Америки,Sing,Neut
2457,ASAP Rescue,,
2458,Кіберполіція України,Sing,Fem
2459,Товариство вивчення російської садиби,Sing,Neut
2460,FinCEN,,
2461,Рух «Я Єсмь»,Sing,
2462,Поліція охорони (Національної поліції України),Sing,Fem
2463,Інститут Адама Сміта,Sing,Masc
2464,Архів Республіки Сербської,Plur,Masc
2465,Лондонське математичне товариство,Sing,Neut
2466,Генеральний директорат внутрішньої безпеки,Sing,Masc
2467,Shogakukan,,
2468,Центральний Комітет Комуністичної партії Радянського Союзу,Sing,Masc
2469,Парки Онтаріо,Plur,Fem
2470,Sennacieca Asocio Tutmonda,,
2471,Австралійське космічне агентство,Sing,Neut
2472,Центр дослідження важких іонів імені Гельмгольца,Sing,Masc
2473,Турецьке космічне агентство,Sing,Neut
2474,Євразійський союз молоді,Sing,Masc
2475,Союз фашистських крихіток,Sing,Masc
2476,RAND,,
2477,Народний рух України,Sing,Masc
2478,Палата представників США,Sing,Fem
2479,Всеукраїнська асоціація автомобільних перевізників,Sing,Fem
2480,Єврейський дипломатичний корпус,Sing,Masc
2481,Державна рада НДР,Sing,Fem
2482,Міністерство внутрішніх справ Республіки Білорусь,Sing,Neut
2483,Народна молодь Індонезії,Sing,Fem
2484,COMEDS,,
2485,Європейський центр з розвитку професійної освіти,Sing,Masc
2486,LabourStart,,
2487,УЄФА,Sing,Fem
2488,Професійна футбольна ліга Узбекистану,Sing,Fem
2489,Генеральна рада долин Андорри,Sing,Fem
